,Generated Text,Actual Text
250,소비자들은 경남 의류 생산공장이 유니클로에 납품 예정 제품에 대해 계약이 캔슬되자 해당 제품의 대책을 수입하고 해당 제품 환수와 환불 조치를 취하기에 이르렀다.,"엠플레이그라운드가 유니클로 '택 교체' 논란에 휩싸인 가운데, 사건의 심각성을 인지하고 공식 홈페이지에 사과의 말과 함께 비하인드 스토리를 올리며 누리꾼들은 '엠플레이그라운드의 잘못은 아니군'과 같은 반응을 보이고 있다."
251,"가구 시청률 조사회사 닐슨코리아가 27일 공개한 MBC 라디오 '정오의 희망곡 김신영입니다' 생방송에 이승윤은 최근 늘어난 스케줄로 MBC가 수업한 끝에 남기며 ""장장 1시간 30분 동안 진행됐던 전화 미팅이 무사히 정리돼 있기에""라고 말했다.",MBC '전지적 참견 시점'에서는 이승윤이 MBC 라디오 ‘정오의 희망곡 김신영입니다’ 에 출연한 가운데 응원 문자를 보내어 갑작스럽게 전화 연결이 된 청취자가 그의 매니저로 밝혀지는 등의 일상이 공개되었다.
252,"구는 관악구의 대표적인 웰빙 프로그램인 '2019기 관악약초학교' 수강생을 모집하며, 이번 강좌에서는 실생활에 도움이 되는 약초의 효능에 대해 배우고 민간자격증인 약초관리사까지 취득할 수 있는 행사이다.","관악구는 '제9기 관악약초학교' 수강생을 모집하는데 이번 학교는 '질병에 맞는 한약재', '면역에 좋은 약재' 등의 다양한 주제로 전문가와 같이하는 실습과 강원도 약초현장체험도 진행된다고 밝혔다."
253,"정보회사 듀오가 지난 6월 4일부터 6월 16일까지 미혼남녀 총 412명을 대상으로'비밀연애'에 관한 설문조사를 실시한 결과, 미혼 남녀 10명 중 9명(88.2%)은 비밀연애를 긍정적으로 평가했다.","결혼정보회사 듀오는 지난 6월 미혼남녀 약 4백명을 대상으로 '비밀연애'에 관한 설문조사를 실시했으며 응답자의 10명 중 9명 정도가 비밀연애를 긍정적으로 평가하는 결과를 도출했고, 주변의 시선때문에 비밀연애를 한다는 응답이 가장 높은 득표를 얻은 응답으로 꼽혔다."
254,"청은 종이, 나무 등을 인두로 지져 산수화, 화조화 등의 그림을 그리는 장인을 가리키는 낙화장을 국가무형문화재로 지정하고 현재 충청북도 무형문화재 제22호 '낙화장' 보유자인 김영조 씨를 보유자로 인정했다.","문화재청은 종이, 나무, 가죽 등을 인두로 지져 산수화, 화조화 등의 회화를 그리는 장인인 낙화장을 제136호 국가무형문화재로 선정하고 충청북도 무형문화재 제22호 '낙화장' 보유자인 김영조 씨를 보유자로 인정했다."
255,"도선거관리위원회가 지난 14~15일 전북도선거관리위원회가 진행한 후보자를 접수한 결과, 다음달 3일 실시되는 기초의원인 전주시라선거구(서 제품을) 6명까지 2건, 이완구 3장이 출사표를 던졌다.",지난해 말 공직선거법 위반으로 의원직을 상실해 재선거가 치러지는 전주라선거구에 3명이 출사표를 던져 다음달 3일에 치러지는 선거에서 유권자 표심잡기에 총력전을 펼칠 예정이다.
256,분야 전문심사위원의 엄격한 심사가 유명한 '2019 에피 어워드 코리아'가 오는 4월12일까지 접수를 받아 대한민국 마케팅 캠페인이면 분야 구분 없이 출품이 가능하다.,국내 마케팅 캠패인을 독려하기 위해 시작되어 올해로 6회째 개최되는 세계 최고 권위의 마케팅 캠페인 어워드 '2019 에피 어워드 코리아(2019 Effie Awards Korea)'는 기존의 글로벌 광고제와 다르게 도전적인 목표설정과 효율적인 아이디어의 기여도를 평가하며 4월 12일까지 출품작을 모집한다.
257,교육청 본청감사에서 경북도의회 교육위원회가 다양한 지적과 대책 마련을 촉구하고 지역특성과 시대변화에 맞는 도서관의 역할 변화를 강조하는 행정사무감사를 마무리하였다.,지난 19일 도교육청 본청 보충감사를 마지막으로 경북도의회 교육위원회는 교육청에 대한 다양한 지적과 대책 마련을 요구하였으며 사립초등학교 재정결함 보조에 있어 관련 법령 제정을 제시했다.
258,"금정구는 27일 취약계층 1,000명에게 본인부담금 1만원을 구에서 지원하고 나머지 보험료는 우체국에서 지원하는 '취약계층 만원의 행복보험 지원사업'을 추진한다고 밝혔는데, 이에 금정구 관계자는 앞으로도 다양한 시책으로 따뜻한 공동체 금정을 실현하는데 최선을 다하겠다고 전했다.","부산 금정구에 따르면 역사회보장협의체 전용계좌로 모금된 이웃돕기 성금을 활용하여 평소 보험 가입이 힘든 금정구 거주 기초수급자 및 차상위계층 등 취약계층 1,000명을 대상으로 구에서 지원하는 본인부담금 1만원을 제외한 나머지 보험료는 우체국에서 지원하여 재해사망시 유족위로금 2,000만원과 재해입원 및 수술급부금 등을 보장받을 수 있는 '취약계층 만원의 행복보험 지원사업' 을 추진한다고 밝혔다."
259,시는 시민과의 지속 가능한 모바일 민주주의 플랫폼 '바로소통 광주!'를 오픈한지 3개월 만에 온라인과 오프라인이 결합한 새로운 오투오(O2O) 모델을 형성하고 있다고 24일 밝혔다.,시민이 직접 제안하고 토론하며 정책을 만들어가는 광주시의 온라인 민주주의 플랫폼 '바로소통 광주!'는 시민들의 관심이 집중되고 있으며 온라인과 오프라인이 결합한 새로운 오투오 모델을 형성하고 있다.
260,교육 그룹 YBM 한국TOEIC위원회는 대학생 및 취업준비생 6043명을 대상으로 해외 취업 관련 조사를 진행한 결과 해외 취업에 대한 질문에 10명 중 9명은 긍정적으로 답변을 했으며 국내 취업 시장이 어려워지면서 해외로 눈을 돌리고 구직자들의 인식을 알아보기 위해 이번 설문조사를 기획했다고 밝혔다.,해외 취업에 대한 구직자들의 생각을 알아보기 위해 YBM 한국 TOEIC위원회에서 진행한 설문조사에서 구직자 10명 중 9명은 해외 경험을 쌓고 싶어서 해외 취업에 대해 긍정적으로 평가하고 있는 것으로 나왔다.
261,"대학교(총장 남성희) 평생교육원은 최근 대학 아트센터 204호 강의실에서 '방문간호 간호조무사 교육과정 1기 개강식'을 개최하고, 8개월 동안 이론 360시간과 Lab실, 병원(요양병원 포함)급 이상 의료기관, 보건소에서 실습 340시간 등 모두 700시간을 이수하는 과정으로 진행되며, 교육생들은 수료 후 장기요양기관과 노인장기요양보험 수급자(치매나 중풍 등 노인성 질환으로 독립적인 생활을 하기 어려운 노인)의 가정을 방문해 간호, 진료 보조, 요양상담 또는 구강위생 등 간호서비스를 펼칠 예정이다.",대구보건대 평생교육원은 '방문간호 간호조무사 교육과정 1기 개강식'을 진행하고 교육생들은 8개월 동안 이론 교육과 실습을 하게 되며 수료 후 장기요양기관과 노인장기요양보험 수급자 가정을 방문해 간호서비스를 펼칠 예정이라고 발표하였다.
262,"문 회장은,19일 중소기업중앙회 대회의실에서 영세업종 소상공인을 위한 제도개선이 필요하다는 현장의 목소리를 전달하기 위해 마련된 '최저임금 이회 안된다는' 토론회를 진행했으며, 사업장 규모별로 최저임금을 구분적용하는 법안이 마련돼야 한다는 주장이 제기됐다.",19일 중소기업중앙회는 '최저임금 이대로는 안된다'를 주제로 토론회를 열어 소상공인을 위한 제도개선이 시급함과 사업장 규모별로 최저임금을 구분적용하는 법안의 필요성에 대해 토론했다.
263,"제 트럼프단이 지난 2010년부터 자원부국의 개발도상국가 석유공무원에게 한국형 석유품질관리 노하우를 전수하고 있는 가운데, 한국석유관리원은 20일부터 다음 달 5일까지 개발도상국가의 석유공무원 등을 대상으로 '석유 및 대체연료 품질관리 역량강화' 실무교육을 진행하고 있으며, 참가국들은 '한국형 선진 석유품질관리시스템' 교육을 통해 문제 해결을 기대하고 있다.","20일부터 다음 달 5일까지 한국석유관리원은 한국국제협력단 글로벌 연수사업의 일환으로 개발도상국가의 석유공무원 등을 대상으로하는 '석유 및 대체연료 품질관리 역량강화' 실무교육을 진행할 것이고 손주석 석유관리원 이사장은 ""대한민국의 석유산업을 발전시켜온 경험과 첨단 품질검사 방법 및 시험분석 노하우 등을 전수함으로써 각 국의 석유산업 발전과 대기환경 개선에 기여할 수 있다""고 밝혔다."
264,욱 남동구는 이창욱 체육관 기능을 겸한 동 행정복지센터가 이르면 내년 초 남동구에 문을 연다.,"인천 남동구는 18일 구월1동 복합행정복지센터 신축 사업을 시작할 예정이라고 밝히며, 복합청사 신축 사업 계획을 2015년에 수립하여 예산 확보와 필요한 행정절차 이행을 끝내고 착공만 남았으며 3월 중 착공해 내년 5월 준공을 목표로 공사를 진행한다고 말했다."
265,권 랜드마크이자 전남 섬 관광의 명소로 자리매김하고 있는 천사대교가 지난 4월 개통한 전남 신안 천사대교 일부 구간에서 강풍에 불안감을 감추지 못한다는 민원이 잇따르며 안전상 문제가 없다는 답변을 내놓으며국토교통부는 천사대교에서 관측된 진동은 안정성 허용기준 이내인 탓에 구조적 안전성에는 문제가 없다고 설명했다.,지난 4월 4일 개통한 전남 신안 천사대교 일부 구간에서 다리가 흔들린다며 시민들의 안전성에 대한 민원이 잇따르고 있는 가운데 국토교통부는 관측된 진동은 안전성 허용기준 이내인 탓에 구조적 안전성에는 문제가 없다는 답변을 내놨다.
266,"망역할수행게임 '검은사막'으로 알려진 펄어비스는 동종업계에서도 인정하는 최고 수준의 사내 복지로 눈길을 끌며률과 상조서비스 지원, 무료 주차 지원, 종합 건강 검진, 도서 구매비 지원 등을 지급하고 있다.",오픈월드 MMORPG(다중접속역할수행게임) '검은사막'을 제작한 펄어비스는 2010년 9월 설립 이후 몇 년 사이에 가장 가파르게 성장한 게임회사로 손꼽힐뿐만 아니라 동종업계에서도 인정하는 최고 수준의 사내 복지를 제공하면서 전방에서 선진화된 기업문화를 이끌고 있다.
267,"식 행사에는 정상혁 보은군수, (주)신흥운수 이상국 대표를 비롯 주민 80명이 참여해 보은군에서는 최초로 이동권 보장이라는 교통복지를 실현하고 대형버스가 운행되고 있는 기존 노선버스 체계 정비와 개설을 위해 1일부터 정식 운행하는다고 밝혔다.",1일부터 보은군에서 농촌 대중교통을 활성화하여 주민 삶의 질 향상을 향상시키기위해 농촌형교통모델 버스를 공식 운행하기로 하였다.
268,시는 오는 20일과 21일 이틀 동안 지역의 대표적 문화재인 수로왕릉 일원에서 '가야왕도를 거닐다'를 주제로 야간형 문화향유 프로그램인 '2019 김해 문화재 야행 본야행'을 열 예정이다.,김해시는 올해 두번째 야간형 문화행사로서 오는 20일과 21일 오후 6시부터 11시까지 ‘가야왕도를 거닐다’를 주제로하여 야간형 문화향유 프로그램인 ‘2019 김해 문화재 야행 본야행(本夜行)’을 개최한다.
269,오송역 단전사고로 중단됐던 충북도가 20일 오송읍 '다락교' 전차선로 개량공사를 이달 말 시행하고 공사 관련자 4명을 입건해 적극 공사를 추진할 예정이라고 밝혔다.,"오송역 단전사고의 원인이었던 다락교는 경찰조사에서 접속 슬리브 압착시공이 부실하게 시공되었던 것으로 밝혀졌고, 도는 실수를 반복하지 않기 위해 경험이 풍부한 전문 업체를 선정해서 시공할 계획이라고 밝혔다."
270,의결을 이용해 증편한 그의 고향을 향한 애씨에 대해 250만원 선에무하여 뜨거운 열렸던 미혁명의 어머니를 기리며 선정했다.,"청춘이 사라지고, 사랑이 시들고, 우정의 잎사귀가 떨어지고, 시대가 달라져도 어머니의 사랑은 아무리 퍼내도 마르지 않고 영원하다."
271,와 모빌리티가 이끈 글로벌 시장에서 생존하기 위한 선제적 포석으로 SK텔레콤이 전략적 협력을 강화하며 사업 파트너로서 친밀한 협조관게를 유지해온 것에서 이제는 신밀월관계를 구축해갈 것으로 분석되고 있다.,"산업계의 핵심으로 떠오른 AI와 모빌리티 시장에서 선제적 포석을 이루기 그동안 스마트폰.통신 분야에서 친밀한 협조관계를 유지해온 사업 파트너인 삼성과 SK가 더 나아가 신밀월관계인 미래차 동맹을 구축하여 차세대 차량용 플랫폼 개발, 애플 아이메시지와 겨룰 차세대 메시지 서비스, 화웨이와 경쟁하는 5G 코리아 동맹 등으로 다양한 협업을 수행한다고 밝혔다."
272,"주요인은 한국팩키지종목이 8.23%로 1위를 기록했고, 아세아제지종목이 4.85% 상승해 등락률 2위를 차지했다.","금요일 14시 55분 현재, 포장재업종 내 등락률 1위는 한국팩키지종목의 +8.23%, 2위의 아세아제지종목의 +4.85%, 3위의 펌텍코리아종목의 +4.38%이다."
273,섭 형사정책연구원장은 23일 양홍석 변호사를 통해 조국 법무부 장관 딸과 아들의 인턴증명서를 허위로 발급 해 낸 의혹에 대해 장기간 대응을 하지 않았으면 하고 차분히 사실이 밝혀지길 기다리겠다고 입장을 밝혔다.,조국 법무부 장관 딸과 아들의 인턴증명서를 허위로 발급해줬다는 의혹을 받고 있는 한인섭 형사정책연구원장이 23일 양홍석 변호사를 통해 입장문을 내고 반박과 해명에는 많은 노력과 시간이 소요된다며 과도한 억측이 진실을 가지지 않았으면 하고 차분히 사실이 밝혀지길 기다리겠다고 밝혔다.
274,"그룹 고대면은 당진종합운동장, 삼선산수목원 등의 관광명소를 보유해 관광객들이 꾸준히 증가하고 있는 곳으로 지역 음식점 이용 활성화를 위해 '맛지도'를 제작해 화제가 되고 있다.",당진시 고대면에서 관광객 유치로 지역 상권을 살리기 위해 지역식당을 소개하는 맛지도인 '맛비게이션'을 개발해 화제다.
275,"시는 28일 중소기업 지원기관들과 기업 기술애로 정보 및 전문인력 정보 교류, 기업의 기술애로 지원 활성화 방안 모색 등을 골자로 하는 업무협약을 체결하고 중소기업 연계지원 체계를 강화하기로 했다.","대구시는 기업 기술, 전문인력 정보 교류, 기술 지원 방안, 연구개발 지원 사업 협조 등의 내용을 담은 업무협약을 대구테크노파크, 대구창조경제혁신센터, 대구상공회의소, 대구창업보육협의회와 체결하였다."
276,교육청은 학교생활에 적응하는 데 어려움을 겪는 학생들이 학업을 포기하지 않도록 지원하는 대안교실 프로그램 ‘꿈지락’을 울산지역 중·고등학교에서 시범운영한다고 밝혔다.,"30일 울산시교육청은 서여자중학교, 신일중학교, 제일중학교, 삼일여자고등학교를 대상으로 학교생활 적응에 어려움을 겪는 학생들의 학업 중단을 예방하기 위한 대안교실 프로그램 ‘꿈지락’을 시범 운영하겠다는 계획을 발표했다."
277,"와 구미 등이 총력전을 벌이고 있는 상황에서 이재명 경기지사는 18일 도청 브리핑룸에서 기자회견을 열어 기업이 가장 선호하는 곳, 제일 준비가 잘 돼 있는 곳, 조속한 사업 추진이 가능한 곳에 반도체 클러스터가 조성되어야 한다고 말했다.","이재명 경기지사는 18일 유치경쟁이 치열한 SK하이닉스 반도체 클러스터를 놓고 도내 용인·이천·청주·구미 등이 유치 총력전에 돌입한 가운데 힘을 실어주기 위해 도청 브리핑룸 기자회견 자리에서 ""기업이 가장 선호하고 준비가 잘 돼 있는 곳에 조성돼야 하며 입지 최적지는 경기도""라며 클러스터 도내 유치를 정부에 호소했다."
278,"청은 4일 문화관광도시 중구를 알리고 지역예술과 원도심 활성화를 위해 '찾아가는 행복dream 문화음악회'를 연다고 밝혔으며, 매년 프로그램 발굴과 재능기부 모집을 통해 주민과 함께 어우러진 문화공연으로 추진해 나갈 방침이다.","울산 중구청은 공룡발자국 공원에서 구민들에게 다양한 문화향유의 기회를 제공하기 위해 11월까지 '찾아가는 행복dream 문화음악회'를 개최하며, 프로그램 발굴과 재능기부 모집을 통해 인형극, 마술공연 등 다양한 복합공연을 선보일 예정이다."
279,"위원의 최신 기법을 이용한 종합적인 보이스피싱 예방 시스템을 구축하기 위해 KB국민은행이 지난 14일 서울 여의도 본점에서 '전행적 소비자보호 강화 및 대포통장 감축 TFT' 발대식을 연 가운데, 관계자는 이번 TFT 발대식을 시작으로 금융권 전체를 선도하는 소비자보호 방안을 지속적으로 선보이겠다고 밝혔다.","KB국민은행은 지난 14일 서울 여의도 본점에서 전행적 소비자보호 강화 및 대포통장 감축 TFT 발대식을 개최했다고 16일 밝혔는데, TFT는 빅데이터 분석, AI 적용 등 IT 관점의 최신 기법을 활용한 종합적인 보이스피싱 예방 시스템을 구축함과 동시에 민원관리 원스톱 시스템 구축 등으로 금융소비자 권익 강화를 위해서도 노력하겠다고 전했다."
280,"의 날인 5월 1일 성남시 소속 공무원 2천991명의 66%가 특별 휴가일로 결정되며, 성남시 직원들의 창조적 여백을 위한 멈춤, 몸과 마음을 회복할 수 있는 쉼이 조금 부족해 아쉬움을 표현했다.","성남시 은수미 시장이 5월 1일을 특별 휴가일로 정하며 성남시는 근로자의 날 특별휴가 인원을 정하고 당일 쉬지 못한 직원은 특별휴가를 다녀올 수 있게끔 하여, 더불어 지속가능한 성남공동체에 대한 믿음이 더 커지고 있다며 감사한 마음을 표했다."
281,그룹의 홈 인테리어&건축자재 전문 브랜드 에이스 홈센터는 4일부터 7일까지 나흘간 서울 코엑스에서 열리는 '2019 코리아빌드'에 참가하여 매장 내 판매하고 있는 다양한 카테고리의 아이템을 소개하며 이번 전시회에서 매장 내 판매하고 있는 다양한 아이템을 소개한다.,유진그룹의 에이스 홈센터는 4일부터 7일까지 코엑스 '2019 코리아빌드'에 참가한다고 밝혔으며 이번 전시회에서 다양한 아이템 소개와 전문 상담가의 무료 인테리어상담 서비스가 있다.
282,"구는 지난 25일 무주군과 공동으로 ‘전북 도민안전보험 홍보 캠페인’을 실시하여 내년부터 전 도민을 대상으로 도민안전보험이 가입되는 만큼, 재난 및 각종사고로 피해를 본 도민이 빠짐없이 보험 혜택을 누릴 수 있도록 하고 지역여건에 맞게 보험 항목과 보상한도액 등을 자율적으로 정해 보험사 등과 계약 체결을 추진할 예정이다.",전북도는 지난 25일 무주군과 공동으로 전 도민이 빠짐없이 보험 혜택을 누릴 수 있도록 ‘전북 도민안전보험 홍보 캠페인’을 열고 있으며 내년부터 도민들이 각 시·군 재난안전총괄부서에 보험금을 청구하거나 보험사에 직접 청구할 수 있게 하고 보험금 청구 전담창구도 운영할 계획이다.
283,"그룹 엑소가 정규 6집으로 컴백한 엑소의 신곡 'Obsession' 무대를 다양한 버전으로 즐길 수 있는 영상 콘텐츠인 타이틀 곡 'Obsession'(옵세션) 무대를 최초 공개한다고 밝힌 가운데, 엑소 및 X-엑소 두 가지 콘셉트의 무대를 모두 만날 수 있음과 오리지널 무대부터 교차 편집, 고정 카메라, 멤버별 버전 등을 다채롭게 즐길 수 있어 많은 호응이 기대된다.","정규 6집으로 돌아온 엑소가 영상 콘텐츠 '엑소 더 스테이지'를 통해 자신을 향한 집착의 존재로부터 벗어나려는 의지를 풀어낸 타이틀 곡 'Obsession'을 최초 공개하며, 이 영상은 11월 30일부터 6일간 네이버 V LIVE EXO 채널을 통해 차례대로 공개될 예정이다."
284,학교 K리그2가 강력히 우승후보로 꼽힌 부산 아이파크가 2일 FC 안양과의 개막전에서 1~4로 완패하며 최하위권을 기록하게 되었는데 조감독은 공격과 수비에서 안정된 전력을 선보였다.,K리그2의 우승후보 부산 아이파크가 개막전 홈경기에서 수비불안을 노출하며 대패해 시즌 전망을 어둡게 했다.
285,"들이 노사갈등을 빚고 있는 가운데, 의료노조 시의료원지부는 27일 노사관계 정상화를 위한 온·오프라인 서명운동에 돌입하고 은수미 시장이 해결에 나서야 한다고 주장하며 시의 직접적인 해결을 촉구했다.",22일부터 시청 앞 분수대 광장에서 천막농성을 진행중인 전국보건의료노조는 성남시의료원과의 노사갈등 상황을 은수미 시장이 직접 해결해야한다며 27일 온·오프라인을 통해 서명운동을 시작하였다.
286,건설이 이달 경기도 평택시 지제동 지제세교지구에 분양하는 '지제역 더샵 센트럴시티'는 지상 최고 27층 19개동 1999가구 대규모 아파트로 교통 여건은 더 좋아질 전망이다.,포스코건설이 이달 분양하는 '지제역 더샵 센트럴시티'는 지제역이 도보 5분 거리이고 단지 인근에 삼성전자 반도체 공장이 있어 향후 수요도 많을 것이라 분석된다.
287,"등에 따르면 중국에서 날아온 황사와 국외 미세먼지 유입으로 전국 곳곳에 미세먼지 농도가 나쁨 수준을 보이고 있으며, 이번 주 초반 한반도에 영향을 준 모래먼지 일부가 중국 상공에 남아 있가 바람이 불면서 다시 넘어오기 시작했기에 1일 전국 대부분 지역의 대기질이 나쁜 상태를 유지하겠다고 국립환경과학원이 했다.","이번 주 초 한반도에 영향을 준 모래먼지 일부가 중국 상공에 잔류했다가 바람의 영향으로 다시 유입되면서 전국 곳곳의 미세먼지 농도가 '나쁨' 수준을 보이고 있는 가운데 1일 오전 기준 안면도(205μg/m3), 흑산도(183μg/m3) 등 서해안의 미세먼지 농도가 평소의 4~5배를 넘는 수준을 보였다."
288,"피해가 2일 오후 4개 주제의 에세이집 '밤이 깊어 먼 길을 나섰습니다'를 출간하면서, 황 대표는 이 책을 통해 정치권 입문을 결심한 배경과 그 바를 기술했다.","자유한국당 황교안 대표의 정치 입문 배경부터 4·3 재·보궐선거 등의 주요 사건, 한국당이 지향해야 할 방향을 기록한 에세이집 ‘밤이 깊어 먼 길을 나섰습니다’(밤깊먼길)가 8일부터 전국 서점에서 판매될 예정이다."
289,역 13개 자사고를 비롯해 전주 상산고등학교의 자사고 재지정 평가 결과 발표가 임박하면서 전북을 비롯한 전국에 있는 자사고를 일반고로 전환하려는 정부 정책의 결과가 이르면 다음 달 초 안으로 나올 예정이다.,자사고를 일반고로 전환하려는 정부 정책의 결과가 다음달 윤곽을 드러낼 예정이며 상산고와 같이 재지정 평가를 통해 몇 개 학교가 일반고로 전환 될지도 많은 관심을 받고 있다.
290,업계 관계자 80여명이 참석한 '일본 석탄재 등 수입 어떻게 해결해야 하는가' 토론회에서 이재명 경기도지사가 외국산 쓰레기와 폐기물 수입 금지를 주장했다.,이재명 경기도지사가 29일 서울 국회의원회관에서 개최된 일본 석탄재 등 수입관련 토론회에서 국내에도 많은 석탄재를 건설업자들의 이익을 보기 위해 일본에서 수입해 그 쓰레기로 지은 주택에 사는 국민들의 현실이 안타깝다며 꼭필요한경우가 아니면 원칙적으로 해외쓰레기와 폐기물 수입은 안 해야 한다고 주장했다.
291,"군 소양면 맞춤형복지팀은 지난 3월부터 약 한달 간 관내 음식점 대표 등을 상대로 저소득층 식사 제공 여부를 파악하고 행복한 나눔 사업에 대한 홍보를 위해 ‘행복한 나눔가게’ 15개 업체와 협약식을 가졌으며, 관내 음식점 중 15개 업체가 연간 약 500만원 상당의 음식을 연인원 800명의 주민에게 후원하기로 약속했다.",소양면 맞춤형복지팀은 3월부터 약 한달 간 관내 음식점 대표 등을 상대로 저소득층 식사 제공 여부를 파악하고 행복한 나눔 사업에 대한 홍보에 주력하였으며 29일 소양면과 지역사회보장협의체는 행정복지센터에서 '행복한 나눔가게' 15개 업체와 협약식을 맺고 저소득층 식사 후원을 진행하게 되었다.
292,"이 9일 조국 법무부 장관 임명을 강행하자, 황 대표는 이날 오후 국회에서 의원총회 직후 기자들과 만나 ""오늘 현충원에 가서 우리나라를 지키지 못한 이 부분(조국 장관 임명)에 관해 사죄의 마음으로 참배를 하겠다""고 밝혔고, 나경원 원내대표는 이날 의총 직후 기자들과 만나 원내투쟁에 총력을 다하겠다고 밝혔다.",황교안 자유한국당 대표와 소속 의원들은 9일 문재인 대통령의 조국 법무부 장관 임명 강행에 따라 나라를 지키지 못한 사죄를 하겠다며 현충원 참배에 나섰다.
293,교와 송중기가 지난 26일 법률대리인 법무법인 광장을 통해 이혼조정신청서를 접수해 결혼 2년 만에 이혼절차를 밝게 됐다.,"송중기는 지난 26일 법률대리인 법무법인 광장을 통해 서울가정법원에 이혼조정신청서를 접수, 송혜교(37)와 결혼 약 2년 만에 이혼절차를 밟으며 27일 소속사 블러썸엔터테인먼트를 통해 죄송하다고 밝혔다."
294,"통상자원부는 20일부터 22일까지 중국 지닝시에서 중국 상무부, 일본 큐슈경제산업국과 공동으로 '제18회 환황해 경제·기술교류회의'를 열어 3국간 다양한 경제·기술 협력방안이 논의될 예정으로 이번 회의를 통해 중점산업 분야의 연간 진척사항을 공유하고 환황해 지역의 공동번영을 위한 새로운 의제를 상호 교환할 계획이다","산업통상자원부는 20일부터 22일까지 중국 지닝시에서 중국 상무부, 일본 큐슈경제산업국과 공동으로 '제18회 환황해 경제·기술교류회의'를 개최하여 한·중·일 3국 지역간 협력 및 기업간 경제·기술 교류 사례 소개를 통해 새로운 경제협력 모델을 발굴한다."
295,"시 삼도이동(동장 강선보)와 삼도풍류축제(위원장 고상호)은 오는 10월5일 오전09시부터 오후8시까지 제주의역사가 숨지는 관덕정 목관아지 일대에서 삼도2동 민속보존회의 길트기 공연을 시작으로 삼도풍류 백일장과 사생대회,제주북초들학교,제주남초등학교 어린이 공연 및 수문 장교대식 등 다양한 프로그램으로 구성된 삼도풍류축제가 열린다.","10월5일부터 제주 목관아지 일원에서 길트기 퍼포먼스, 백일장, 사생대회, 어린이 공연 등으로 구성된 제8회 삼도풍류축제가 열리며 수문장 교대의식, 수문군, 취타대 행진식 등 수문장 교대식도 열린다."
296,"공사는 나주의 청년예술가들이 지역특성을 살려 아이디어 제품과 서비스를 기획하면, 한전과 나주문화원이 자금과 기술, 시설 등을 제공해 나주 원도심 내 문화예술 거리를 조성하는 상생활동인 '메이커 나주' 오픈식을 개최했다고 7일 밝혔다.",한국전력은 나주 원도심의 청년예술가들이 지역 특화된 문화예술 활동을 펼칠 수 있도록 지원하는 창업플랫폼인 '메이커 나주'를 오픈하고 원도심에 새로운 활력 창출과 청년 중심 지역경제 활성화 기여를 기대했다.
297,의 대구고법 제1민사부는 21일 경북 한 시청 소속 공무원 A씨가 지역 한 인터넷 언론사를 상대로 제기한 손해배상 소송에서 위자료 외에 변호사 비용 200만원까지 손해로 총 200만원을 지급하라고 판결했다.,대구고법 제1민사부는 2016년 4월 방범용 CCTV 설치업체와 시청 공무원 A씨 간의 유착 의혹을 보도한 명예훼손 사건에대해 정신적 손해액 500만원과 변호사 비용 등 재산상 손해액 200만원을 지급할 것을 명령했다.
298,관련 아파트 사업계획이 승인된 이후 과천시민뿐만 아니라 투기들의 관심이 높아져 과천시는 '입주자 모집공고일 현재 1년 이상 거주'라는 시내 지식정보타운 분양 요건을 변경하는 방안을 마련 중이라고 밝혔다.,"지난 30일, 과천시 등은 시내 지식정보타운 택지개발지구 공동주택을 공급받기 위해 위장전입을 하는 등의 문제가 생김에 따라, '입주자 모집공고일 현재 1년 이상 거주'라는 분양 조건을 더 까다롭게 하거나, 위장전입자가 모여들기 전에 전입한 가구에게만 우선 공급하는 방법 등을 준비 중이라고 전했다."
299,"공모사업에 최종 선정된 홍성군은 2020년 말산업 육성 지원 사업인 '유소년 승마단 창단' 지원 공모사업에 대해 국·도비를 포함해 총 8천만 원의 창단 비용을 지원받아 유소년 승마단과 교육훈련비, 각종 대회참가 경비, 승마장비 구입비를 지원한다.","홍성군은 '유소년 승마단 창단' 지원 공모사업에 신청한 결과 최종 선정됐다고 밝히고, 이번 공모사업 선정으로 관내 초등학교·중학교에 재학 중인 학생을 대상으로 서류심사와 면접심사를 통해 유소년 승마단원을 선발할 계획이며 군 관계자는 군에서도 학생들의 정서를 함양시키고 승마 유망주를 발굴할 수 있도록 적극 지원하겠다고 밝혔다."
300,연합회와 대한체육회 등에서 추진하고 있는 각종 국비 지원 사업에 전라북도 체육회가 지난해 약 35억 원의 국비를 확보해 도민들이 체육활동에 참여할 수 있는 여건을 조성한 것으로 전해지며 도민들의 삶의 질 향상에 노력한 것으로 나타났다.,"전라북도체육회는 지난해 도민들의 체육활동 지원을 위해 지방체육진흥사업, 전북스포츠과학센터, 여성·청소년 체육활동 지원 사업 등 각종 국비 지원 사업에 참여해 13개 사업 35억 원가량의 국비를 확보한 것으로 나타났다."
301,"층 등에 따르면 전북도와 완주군이 행정안전부의 '신중년 일자리지원센터 공모사업'에 최종 선정돼 재취업이나 경력 활용, 창업 등을 원하는 신중년층이 해마다 증가하고 있음에도 이를 지원하는 기관들의 부족한 현실을 극복하기 위해 적극적으로 대응한 것으로 풀이된다.","전북도와 완주군이 행정안전부의 '신중년 일자리지원센터 공모사업'에 선정되어 특교세 6억원을 확보했으며, 이에 나석훈 도 일자리경제국장은""베이비 붐 세대의 제3의 인생설계를 위해 지원을 아끼지 않겠다.""고 말했다."
