,Generated Text,Actual Text
93,김영욱 교수팀이 골다공증성 척추압박골절의 신속한 진단과 발병 가능성 예측을 위해 흉추(등뼈) 12번 척추체에 주목하여 관련 연구를 진행하여 척추 더 18일 확충한다고 밝혔다.,"골밀도와 근육이 약화되는 골다공증으로 인해 척추뼈에 골절이 발생하는 것을 골다공증성 척추압박골절이라고 하는데, 가톨릭관동대 국제성모병원의 김영욱 교수팀은 그간 이 질환의 환자가 정상인에 비해 흉추 12번 척추체의 길이가 짧다라는 연구를 진행하여 18일 폐경기 여성의 골다공증성 척추압박골절을 예측할 수 있는 진단방법을 발견했다고 발표했다."
94,"다각화된통신서비스업종 내 상위권 종목은 인스코비 +2.47%, 나이스정보통신+1.31%, KT 보합세 등 이다.","화요일 11시 04분 현재 코스피에 상장한 다각화된 통신 서비스업종 가운데 등락률 상위 1·2·3위에 오른 인스코비가 2.47%, 나이스정보통신이 1.31% 오르고 KT가 보합세에 머물며 거래를 지속하고 있다."
95,타가 트렉스타가 연구해 만든 방수가 탁월한 고어텍스 3레이어 자켓과 벤틸레이션 기능이 한층 강화 된 팬츠 제품으로 고어텍스 소재에 방투습에 주안점을 둔 여러 기능이 포함된 제품인 고어텍스 의류를 노르웨이에 수출하게 되었다.,트렉스타가 최근 독일에서 개최한 '독일 2019 OutDoor by ISPO' 박람회에서 방수가 탁월한 고어텍스 3레이어 자켓과 벤틸레이션 기능이 한층 강화된 팬츠 제품 등 자사 고어텍스 의류를 노르웨이에 수출하게 되면서 글로벌 브랜드로 성장할 수 있는 발판을 마련했다는 평가를 받고 있다.
96,"자치 실현을 위한 제주민회 구성 기자회견으로 오는 2월 8일까지 3·1제주민회 위원을 공개모집한다고 밝힌 가운데, 제주도 거주하거나 연고를 둔 사람이면 누구나 참여 가능하며 온라인(http://bit.ly/31제주민회_신청)으로 신청하면 된다.","마을공화국제주특별위원회와 제주마을미디어협동조합, 제주주민자치포럼은 9일 제주도의회 도민의 방에서 읍면동 자치를 실현하기 위한 제주민회를 구성하는 활동을 위해 '제주민회 구성 기자회견'을 열어 오는 2월 8일까지 3·1제주민회 위원을 공개모집한다고 밝혔으며, 이들은 ""100년이 지난 오늘 식민지 청산과 자주독립이라는 시대적 소명을 이어받으려 한다""고 제주민회 구성 취지를 밝혔다."
97,"광주여성솔리스트앙상블이 오는 7일 오후 7시 30분 빛고을아트스페이스 5층 소공연장에서 비발디, 바흐, 헨델 등 유명한 바로크 시대 작곡가의 곡을 새롭게 해석한 성악곡으로 선보인다.","오는 7일 빛고을아트스페이스 5층 소공연장에서 광주여성필하모닉오케스트라와 함께 광주 지역 유이한 여성 전문연주자단체인 광주여성솔리스트앙상블은 '바로크 시그니쳐' 연주회를 열어 비발디, 바흐, 헨델 등 유명한 바로크 시대 작곡가의 곡을 새롭게 해석한 성악곡을 보일 예정이다."
98,"은 각 기관에서 안전하고 편리하게 공공저작물을 개방할 수 있도록 저작권 전문 변호사를 통한 공공저작물 관련 법률 상담 및 저작권 교육, 워크숍 등 개방지원서비스를 수시로 제공하여 공공저작물 및 공공누리에 대한 자세한 안내는 공공누리 홈페이지에서 제공된다.","11월 7일, 2019 문화데이터 공공저작물 개방 우수기관 및 담당자에 한국농수산식품유통공사와 부천시청, 교육부 운영지원과 유재상 담당자가 각각 선정되었으며, 한국문화정보원은 우수한 기관과 담당자를 발굴하고 시상을 통해 격려함으로써 앞으로도 폭넓게 공공저작물이 개방되길 바란다고 전했다."
99,"보건복지부 장관은 경기도 오산 아모레퍼시픽 공장을 방문해 직원들과 간담회를 열고 주요 화장품기업, 연구원·협단체 등 유관기관 관계자와 만나 어려움을 청취하고 중소기업 경쟁력을 끌어올리기 위해 정부 차원의 연구개발이 중요하다는 점을 강조했다.",박능후 보건복지부 장관은 3일 국내 화장품업계 관계자들과 만남을 가졌으며 업계 관계자들은 정부 차원의 연구개발 중요성과 K뷰티 알릴 국제행사를 지속해야한다고 강조했다.
100,"하던 현대자동차 전주시승센터를 출발해 완주군 소양면까지 왕복 40km 구간에서 열린 더 뉴 그랜저와 동급 6세대 그랜저의 페이스리프트 모델로, 현대자동차를 새롭게 대표할 플래그십 세단인 더 뉴 그랜저 기자단 시승행사는 풀체인지급으로 변신한 더 뉴 그랜저, 1.6터 밝히며 드라이빙을 즐기는 시간을 가졌다.","현대자동차 전북지역본부가 개최한 시승행사에 참가한 전북 주요 일간지 기자 10여 명은 새로운 더 뉴 그랜저, 1.6 터보 엔진의 쏘나타 센슈어스를 타고 현대자동차 전주시승센터와 완주군 소양면의 왕복 40km 구간을 달렸다."
101,에 거점을 둔 안경회계법인이 상장사 감사인으로 등록됨에 따라 지역 상장회사들의 회계법인 선정과 관련된 다양한 문제를 해결할 것으로 기대된다.,대구 부산 지역에 거점을 둔 안경회계법인이 상장사 감사인 등록제에 등록됨에 따라 지역이해도가 없는 기존 회계법인들로 인해 고충을 겪어야 했던 지역 상장회사들의 애로점이 점차 해소될 것으로 기대된다
102,트럼프 대통령이 북한 비핵화 협상 중재를 위해겠다는 방문을 하여 10월 7일 트럼프 행정부 측에 북한과 협상을 원활하게 해야한다고 강조했으며 트럼프 행정부 측에 북한과 협상을 원활하게 해야 한다고 강조했다.,독재자들의 저승사자라는 별명이 붙은 지미 카터 전 미국 대통령은 미국과 북한 사이의 협상 중재를 위해 다시 방북하고 싶다는 의사를 표명하였다.
103,"류젠 루이싱커피는 7조원 규모의 중국 커피시장을 놓고 '커피 황제' 스타벅스와 경쟁을 펼치던 차음료시장으로 눈길을 돌리며 사업 확장에 나섰고, 오는 3분기에 매장 손익 분기점에 달성할 수 있을 것이라고 예상한다.",스타벅스와 경쟁 관계에 있는 루이싱커피는 7조 원 규모의 중국 커피시장에 기존 직영점이 아닌 프렌차이즈 가맹점을 중심으로 하는 차 음료 브랜드 '샤오루차'를 출시했다.
104,"전문 경록이 자사 공인중개사 합격보장반을 수강하는 회원에게 역대 최대 규모의 공인중개사 자격증 시험출제위원 출신 교수진이 제작 교재 공인중개사 족집게노트 및 모의고사를 무료로 제공한다고 1일 밝혔으며, 이는 실생활에서 높은 정답률을 기록한다.",부동산교육 학원 경록이 62년간 쌓아온 시험에 나올 만한 부동산 교육노하우를 담은 공인중개사 족집게노트 및 모의고사를 무료로 제공할 예정이라고 1일 밝혔다.
105,"본격적으로 원내대표 경선이 열리는 가운데, 심재철 한국당의원은 출마를 공식 선언하며으며 3파전 구도로 짜여지게 되었다.",단일화를 통한 '계파 대리전'이 또다시 재현될 수 있다는 가능성과 경선 날짜가 촉박하다는 점에서의 다자 구도 가능성의 예상 속에서 자유한국당 원내대표 경선이 나흘 앞으로 다가온 가운데 앞서 출마를 예고한 의원들이 모두 출마 선언을 완료하면서 본격적인 경선 레이스의 막이 올랐다.
106,A에서 배터리 셀과 모듈을 공급하는 아카솔과 전기 상용차용 배터리 셀 및 모듈 공급계약을 체결해 독일 파트너사의 미래 혁신과 발전을 위한 도전이 될 것으로 보인다.,삼성SDI는 2020~2027년에 걸쳐 독일 글로벌 배터리기업 아카솔에 베터리와 셀을 공급하는 계약을 체결했으며 아카솔이 이를 조립해 세계적인 상업용차량 제조업체 두곳에 공급한다고 한다.
107,"서는 다른 전자문서지갑의 기능 등이 개발 예정인 바, 행안부는 유통 생태계 구축을 위한 유관기관 간담회를 개최하여 정부가 직접 모든 시스템을 구축해 보급하던 기존의 개발방식에서 벗어나 보안의 위험성이 낮은 분야는 민간의 효율적이고 우수한 시스템과 협력해 이를 적극 활용한다는 전략이다.",행전안전부는 민원 신청이나 은행 업무 처리 시 종이서류를 가지고 관공서나 은행을 찾아가야하는 불편에서 벗어나 본인이 원하면 주민등록등초본을 전자증명서로 받아 인터넷으로 제출할 수 있게 지원하는 유통 생태계 구축을 위한 간담회를 진행한다고 밝혔다.
108,"식 만들기 등 임신·출산·육아와 관련된 실용적인 정보 제공을 위해, (주)베페가 8월 15일~18일에 열리는 ‘제36회 베페 베이비페어’에서 무료 강좌 ‘브랜드클래스’를 개최한다.","(주)베페가 제36회 베페 베이비페어 기간 중 코엑스 B홀 내에서 8월17일, 18일 2일 동안 육아에 서툰 초보 부모들을 위해 임신·출산·육아와 관련된 실용적이고 다양한 정보를 제공하는 브랜드클래스를 연다고 밝혔다."
109,"성남시가 오는 11일부터 내달 10일까지 장애인 전용 주차 구역에 불법 주차하는 차량을 단속하고 이를 위해 장애인 편의시설 기술지원센터 직원 3명과 시 공무원 4명이 참여하는 민·관 합동 점검반을 꾸려, 점검은 시·구청, 동 행정복지센터, 도서관 등 공공기관·시설, 백화점, 대형할인매장 등 판매시설, 공연장, 전시장 등 문화시설과 다중이용시설, 주차위반 빈발지역 등에서 이뤄진다.",경기 성남시가 민관 합동 점검반을 구성하여 11일부터 내달 10일까지 다수가 사용하는 시설 및 건물과 주차위반 빈발지역의 장애인 전용 주차 구역에 불법 주차하는 차량 단속을 실시할 예정이다.
110,"정갑윤의원은 법무부장관 조국 후보자의 인사청문회에 대해 집중 감독 후보자는 공정과 정의, 우월적 도덕성을 대표하며 좋은 모습으로 구성된 지킬박사인 척 조국의 거짓에 속은 국민을 단지 하이드 조국에 분노한다는 글을 게재하였다.",자유한국당 정갑윤(중구) 의원은 법무부장관 조국 후보자의 인사청문회에 대해 8일 자신의 SNS에 ‘모르쇠 청문회’라고 언급하고 국민들의 분노가 차오르고 있다며 비난했다.
111,"에는 전여옥 전 한나라당 의원이던 투우사의 노래가 특히 인기를 끌고 있으며, 이번 사안의 주된 주제인 국정전반에 대해서는 정치적 견해에 따라 극단적으로 엇갈린다는 점 등 우리 사회의 갈등과 분열구조를 그대로 보여주는 듯 나타났다.","송현정 KBS기자의 지난 대통령과의 대담에서의 질문 내용과 태도에 대해 사람들은 예의바르지 못한 태도인가, 아니면 '현란한 투우사의 붉흔 천'을 휘두르는 인터뷰의 정석이었나 등 다양한 의견을 보이고 있다."
112,인구 교육을 통해 가족친화적 사회문화를 조성해 나가는 가평군에서는 저출산과 청년층 인구 유출 등 군정 전반에 걸친 종합적인 인구정책을 추진하기 위해 '사회변화와 가족인구 변화&방향 전환'이란 주제로 2시간 동안 강의했다.,"가평군이 저출산 문제 극복을 위한 일환으로 공직자 인구교육, 인구정책 실무추진단, 희복공동체팀 신설 등 다양한 인구정책을 펼치고 있다."
113,"공인중개사 시험에 최종 합격하면 소정의 과정을 거치면 제세공과금 22%를 제외한 수강료를 환급하는 '100% 환급 평생회원반'을 마련하고 수강생을 모집하고 있고, 2020년부터 매년 공인중개사 시험에 응시한 후 불합격 시 수험표 사본을 제출하면 다음 시험까지 수강기간을 연장할 수 있도록 했다.","종합교육기업 에듀윌은 공인중개사 자격증 취득을 희망하는 수험생을 위해 '100% 환급 평생회원반'을 개설하고 수강생을 모집하고 있는데 해당 과정 수강생이 2020년까지 공인중개사 시험에 최종 합격하면 소정의 과정을 거쳐 제세공과금 22%를 제외한 수강료를 환급하며, 불합격 시에도 수험표 사본을 제출하면 다음 시험까지 수강 기간을 연장할 수 있도록 했다."
114,"편성에 따르면 오는 25일 오후 9시 45분부터 다음날 새벽 1시 20분까지 '2019 아시안컵 8강전'이 생중계 되는 가운데, JTBC는 아시안컵 19회 결방으로 보고 있어 아쉬움은 남는다.",아시안컵 대한민국 경기와 인기리에 방영 중인 'SKY캐슬' 편성이 겹칠 확률이 높아지면서 JTBC는 행복한 고민을 시작했는데 22일 경기 결과에 따라 편성 여부를 결정할 예정이다..
115,"테마파크로 조성해 세계적인 관광명소로 탈바꿈시켰고, 공무원의 적극적 행정을 독려할 규칙 마련에 나섰으며, 행정안전부는 올해 8월까지 '지방자치단체 적극행정 운영규정'을 제정해 적극적 행정 인센티브와 소극적 행정 징계의 법적 근거를 마련할 예정이라고 1일 밝혔다.","행정안전부에서 공무원의 적극적인 행정에 특별 승진을, 소극적 행정에 징계을 주는 '지방자치단체 적극행정 운영규정'을 금년 8월까지 제정하여 적극적 행정을 이끌어 갈 것을 약속했다."
116,"증권은 포스코켐텍에 대해 일회성 비용을 제거하면 추정치에 부합한다고 평가하고, 4분기 실적은 성과급 등 일시적 비용으로 추정치를 하회했지만 실적 성장을 이어갈 것으로 보인다며 목표주가 10만원과 투자의견 '매수'를 유지했다.",박현욱 현대차증권 연구원은 29일 보고서에서 음극재 판매증가와 2차전지 성장이 이루어 질 것으로 예상되어 포스코컴텍에 대해 매수 투자의견을 유지하였다.
117,이 발표한 2분기말 기준 도소매·숙박·음식점업 대출잔액이 전기대비 7조8000억원 증가한 213조6000억원으로 집계되면서 자영업자 비중이 높은 도소매업 대출이 가파르게 늘고 있다.,2019년 2분기 예금을 취급하는 금융회사가 개인사업자를 포함한 기업에 빌려준 자금인 예금취급기관 산업별 대출금은 올해 2분기말 기준 도소매·숙박·음식점업 대출잔액은 전기대비 7조8000억원 증가한 213조6000억원으로 사상 최대의 대출 증가액을 기록했다.
118,리그 1위를 독주 중인 광주FC가 오는 7일 오후 3시 광주월드컵경기장에서 FC안양을 상대로 하나원큐 K리그2 5라운드 홈경기를 갖는데 초반 호성적을 완벽히 이뤄냈다.,광주는 오는 7일 오후 3시 광주월드컵경기장에서 홈 3연전 전승을 목표로 FC안양과 하나원큐 K리그2 5라운드 홈경기를 치른다.
119,"은 과학기술정보통신부가 관·산·학 협력을 통해 핵심 기술을 개발하고, 세계적 인재를 키우고자 추진하는 사업인 인공지능(AI) 대학원 설립 협약을 지난 15일 이재명 도지사와 신동렬 성균관대 총장이 체결하면서  삼성서울병원, LS산전과 네이버, 엔씨소프트 등 국내 39개 기업도 네트워크 구축에 동참한다.",경기도가 유치한 성균관대학교 인공지능(AI) 대학원 설립 협약을 17일 이재명 도지사와 신동렬 성균관대 총장이 맺었으며 2학기부터 인공지능 특화 학과를 개설 운영한다.
120,"군청 주말장터는 푸드플랜 기획생산 참여 농가를 육성하고, 우수하고 안전한 먹거리를 도시 소비자에게 제공하는 것을 목적으로 하고, 대전시 유성구 학하지구 주말장터는 5월 11일 개장해 10월까지 매주 금요일과 토요일 운영해 각각 친환경 먹거리 주말장터를 운영할 예정이다.","청양군이 푸드플랜 기획생산 참여 농가를 육성하고 안전한 먹거리를 소비자에게 제공하기 위해 친환경 먹거리 주말장터를 운영할 예정으로 5월 11일 개장해 매주 금, 토요일 영업을 하고 10월까지 진행한다."
121,이 LG유플러스는 CJ헬로 인수에 대해 조건부 승인 의견을 제시하였지만 공정거래위원회가 구체적인 내용을 밝히지 않고 있다.,10일 공정거래위원회가 LG유플러스의 CJ헬로 인수에 대한 심사보고서를 발송했으며 보고서에는 조건부로 인수를 승인한다는 내용이 담겼다.
122,사업은 여의도 면적의 84배 규모에 245km2 늘어난 3천454km2로 대폭 확장되었으며 특히 55년 만에 야간조업도 1시간 허용되는 등 서해5도 조업여건 개선으로 남북교류사업의 첫 단추를 되었다.,인천시가 서해5도 어장을 지난 1992년 이후 역대 최대로 245km2 확장하고 야간조업도 55년 만에 1시간 허용된다고 20일 밝혔다.
123,"시는 지난 3일과 4일 미세먼지 배출사업장인 레미콘 공장, 폐기물처리사업장, 대형공사장 등 관내 15개소를 대상으로 특별지도단속을 실시한 결과 드론을 활용해 환경오염시설 8곳을 적발했다고 밝히며, 특히 생활주변의 대기오염물질 배출시설과 건설사업장을 집중해 단속의 효과를 높였다.","안양시는 8일 드론을 이용, 15개소 환경오염시설에 대해 지난 3,4일 양일간 특별지도 단속 결과 8곳의 위반 사항을 적발했다고 발표하면서 앞으로 드론과 사물인터넷 등 첨단 시스템을 이용 미세먼지를 줄여나가겠다는 최대호 안양시장의 계획도 알렸다."
124,대비 350원 상승하고 +3.15% 상승하여 우주항공과 국방업종 내 등락률 1위를 기록한 한화시스템 종목의 등락률은 +3.15%이다.,"우주항공과국방업종 상위종목으로 1위 한화시스템, 2위 솔트웍스, 3위 샘코종목으로 거래되고 있다고 밝혔다."
125,"금융플랫폼 모우다가 9일부터 정상상환 중인 모우다 채권의 원리금수취권을 거래할 수 있는 모우다마켓 서비스를 시작하며, 보다 다양한 상품에 투자할 수 있어 투자자와 대출자 모두에게 긍정적 효과를 기대할 수 있다고 설명했다.",메디컬 전문 P2P 금융플랫폼 모우다가 9일 모우다마켓 서비스를 시작하여 투자자와 대출자 모두에게 긍정적 효과를 기대할 수 있는 원리금수취권을 거래할 수 있다고 밝혔다.
126,"출시를 앞두고 삼성전자에 따르면 성능과 실속을 모두 갖춘 '갤럭시M20'를 오는 15일 출시한다고 밝혔는데, 갤럭시M20는 사전판매에 앞서 8일부터 7일간 패션 전문 온라인 스토어 '무신사'에서 사전 판매될 예정이며, 업계 관계자는 ""젊은 층과 소통을 늘리려는 새로운 시도로 보인다""고 설명했다.","15일 삼성전자는 중저가폰 갤럭시M 시리즈 중 하나인 '갤럭시M20(Galaxy M20)'를 출시하며, 8일부터 7일간 온라인 스토어 '무신사'를 통해서 사전 판매한다고 밝혔다."
127,)으로 수확하기 최소 반일~이틀 전에 줄기를 뽑아 놓으면 수확 당일보다 터짐 증상이 40~60% 줄어들어 농촌진흥청은 하우스 감자의 표면이 터지는 증상을 줄이려면 수확하기 최소 반일∼이틀 전에 줄기를 미리 뽑아 굴취속도를 늦출 것을 당부했다.,감자의 껍질과 속살이 좋고 얇게 갈라지는 증상은 하우스 감자를 수확하기 전에 줄기를 미리 뽑고 굴취속도를 저속으로 하면 물리적인 충격을 줄여 터짐 증상을 감소시키고 뿌리에서의 수분 흡수가 차단돼 감자의 성숙이 촉진된다.
128,"가축질병 예방을 위해 지난 4일 농림축산식품부는 추석 연휴기간 동안 해외 여행객과 귀성객의 이동 증가해 가축질병이 농장 내로 유입되거나 전파될 위험성이 있다고 판단하여 양돈농장과 관련 축산시설 등에 대한 일제소독과 귀성객 등을 대상으로 특별 홍보캠페인을 실시한다고 밝혔으며, 우선 추석연휴 시작 전인 10일과 끝난 다음 17일에 전국 양돈농장, 축산시설, 축산차량에 대한 일제청소, 소독이 실시할 예정이다.","농림축산식품부는 추석연휴 대규모 이동에 따른 ASF와 구제역 확산에 대비해 10일과 17일 도축장, 축산시설, 차량 등에 대한 일제 소독을 실시하겠다고 밝혔다."
129,회 울산연극제에서 극단 무의 '아버지의 바다'가 대상을 수상하면서 울산 대표로 6월 열리는 제22회 대한민국연극제에도 울산대표로 참가하게 되었다.,제22회 울산연극제에서 따뜻하게 살아가는 인간다운 삶을 연기한 극단 무의 '아버지의 바다'가 대상을 차지하여 울산대표로 오는 6월 서울에서 열리는 제37회 대한민국연극제에 참가하게 됐다.
130,", 식품, 화학,플라스틱, 고무, 건설자재, 자동차부품 등 다양한 분야의 구인 업종별로 예산군 취업정보센터를 운영하고 있어 질 좋은 일자리를 연계하기 위해 많은 노력을 기울이고 있다.",예산군이 질 좋은 일자리 창출을 위해 취업정보센터에 구직등록을 한 취업대기자를 취업 연계시켜줄 뿐만 아니라 손쉽게 알 수 있는 일자리상황판도 설치해 취업정보를 실시간 제공해주고 있다.
131,과 다선의 관록이 조화를 이루며 변화와 혁신을 바라는 군민의 기대 속에 의정활동을 시작한 제8대 진천군의회가 4일 개원 1년을 맞았다.,"진천군의회는 지난 1년간 '진천군 장애인 가족 지원 조례'등 17건의 민생과 복지 관련 조례를 제,개정하는 등 '군민 행복! 감동의회!'의 슬로건으로 섬김의 의정을 실천했다는 평가를 받고 있으며, 군민의 눈높이에 맞춰 1주년 기념행사는 생략하기로 했다."
132,시는 등록장애인의 9%에 달하는 발달장애인들이 다양한 활동을 통해 스스로 활력을 갖고 살아갈 수 있도록 도 우려가 하고 관내 만 18세~65세의 발달장애인의 신청을 상시 접수한다고 18일 밝혔다.,용인시는 18일 용인지역 발달장애인들이 스스로 활력을 갖고 살아갈 수 있도록 돕기위해 관내 만 18세~65세의 발달(지적·자폐성)장애인을 대상으로 최대 60명에 한해 주간활동서비스 지원을 원하는 발달장애인의 신청을 상시 접수한다고 발표했다.
133,"인도네시아 정부에서 10대 관광지로 개발하고, TV등에 도 자주 등장해 최근 한국 관광객들의 여행도 활발해 지고 있는 인도네시아 롬복섬 마타람시에 글로벌 185호점을 오픈한다고 14일 밝혔다.","최근 동남아에 지속적으로 진출하고 있는 롯데마트는 최근 서핑 관광지로 호주, 뉴질랜드 등 관광객들로 붐비고 있는 인도네시아의 롬복에 인도네시아 47호 신규 점포를 17일에 오픈한다."
134,"연구원은 우리나라의 2019년 경제성장률이 지난 5월 전망보다 0.3%p 하향 조정되어, 세계 경기 둔화가 지속되면서 수출과 투자에 부정적 영향을 줄 것이라는 분석을 내놓았다.","세계 경기의 둔화 및 일본 수출 제재 조치 등으로 인해 2019년 우리나라 경제성장률이 2.1% 수준에 그칠 것이라는 전망이 있지만, 금리 인하, 정부의 경기 부양 정책, 미국과 유로의 통화정책 완화기조 등은 우리 경제에 긍정적일 것이라고 내다봤다."
135,· 육아에 필요한 복지 혜택 신청에 도움을 받을 수 있는 실무 위주의 '실버 전문 사회복지 행정사무원' 직업교육훈련 과정을 군포시가 운영한다.,군포시는 여성새로일하기센터 주관으로 여성들의 사회 재진출을 돕기 위해 노인복지관 및 사회복지관 등의 취업 도움 과정으로 8월 30일부터 11월 27일까지 '실버전문 사회복지 행정사무원' 직업교육훈련 과정을 운영하며 이번 교육 과정은 실무. 상식. 소양교육의 4시간으로 구성되어있다.
136,"옥천경찰서가 지난 3일 개최한 전지적 치안시점 치안올레길 캠페인은 학교폭력예방 및 청소년보호 등 사회적 약자보호 치안정책의 일환으로 지역내 범죄 취약지역 중심으로 순찰노선으로 선정한 치안올레길을 도보로 순찰하는 프로그램으로, 지역주민들에게 좋은 반응을 얻었다.",지난 3일 오후 7시부터 9시까지 진행된 '전지적 치안시점 치안올레길 캠페인'은 2013년 4대 사회악척결을 위해 옥천경찰서가 자체 기획한 주민참여형 범죄예방 프로그램으로 지역 내 주민들에게 각종 범죄로부터의 예방법 및 대처요령 등을 설명하고 홍보함으로써 지역주민들에게 큰 호응을 얻고 있다.
137,"과 가족을 대상으로 하는 한국사·전통문화 교육을, 수원박물관은 30일부터 8월 9일까지 초등학생과 가족을 대상으로 진행한다.","수원박물관은 30일~8월 9일까지 '조선 명의 허준 이야기', '반짝반짝 별 내리는 수원화성'. '되찾은 빛, 광복절' 등을 주제로 한국사·전통문화 교육을 실시하며, 초등학생과 가족은 수원박물관 홈페이지에서 교육 신청을 하면 된다."
138,주차난이 가장 심각한 곳으로 창원 시내 중심 상가의 고질적인 주차난을 해소할 공영주차장 '상남동 복합 공영주차타워 기공식'이 19일 성산구 상남동에서 개최되었다.,"창언시는 주차난을 해소하기 위해 한국자산관리공사와 복합공영주차타워 위탁개발 협약을 맺었고, 19일 성산구 상남동에서 '상남동 복합 공영주차타워 기공식'을 열었다."
139,"흥행 신드롬을 일으킨 화제작 '예스터데이'가 오늘 개봉하며, 인기 스타인 영국 '보헤미안 랩소디' '맘마미아!' '원스'에 이어 장기 흥행의 주역 외화로 꼽히는 '예스터데이'를 주목하고 있다.",비틀즈가 사라진 세상에서 펼쳐지는 모습을 그려 전세계에서 8주 이상 장기 흥행으로 제작비의 6배에 가까운 수익을 올려 외유내강형 스타일로 흥행 신드롬을 일으킨 화제작 영화 '예스터데이'가 오늘 대한민국에서 개봉한다.
140,", 더불어민주당 안호영(완주), 평화당 유성엽(정읍.고창)의원 2억3,50여만원, 평화당 김종회(김제.부안)의원 2억1,520여만원으로 도내 10명의 국회의원이 지난 2018년 한해 동안 모금한 후원금 총액은 21억5,270여만원이었고, 1인당 평균 모금액은 2억1,520여만원인 것으로 조사됐다.","도내 10명의 여야 국회의원이 2018년 모금한 후원금 총액은 21억 5,270여만원, 1인당 평균 모금액은 2억 1,520여만원이며, 최고 후원 금액은 민주평화당 정동영 대표가 3억 980여만원, 정당별 최고 1인당 평균 모금액은 민주당 2억 2,217만원으로 나타났다."
141,내 취임 후 두 번째로 교섭단체 대표연설에 나서는 더불어민주당 이인영 원내대표와 자유한국당 나경원 원내대표는 조국 법무부 장관 임명을 규탄하며 문재인 정부의 안보·경제 등 각종 정책에 대해 맹공을 가할 것으로 예상한다.,이번 주부터 정기국회 일정이 시작되어 다음 주 23일부터 26일까지 대정부 질문과 예산국회가 전개되지만 조국 장관 임명을 놓고 갈등이 이어지면서 정기국회가 순조롭게 진행될 지 여부는 아직 알 수 없다.
142,공장에서는 각양각색의 제품을 할인된 가격에 구매할 수 있는 이벤트를 27일 정오부터 내달 6일까지 진행한다.,마녀공장이 연말을 맞아 전품목 80%까지 할인 판매하는 행사를 진행하는데 전 제품을 할인된 가격으로 만날 수 있는 이 행사는 단 하루만 특가로 진행되고 네이버 검색창에서 검색해 나온 히든 페이지에서만 구매 가능하다.
143,을 수확하고 있는 롯데아울렛 수완점 임직원들이 14일 광주시 산음마을에 있는 김씨 농장을 방문해 단감 수확 일손돕기 봉사활동을 실시했다.,롯데아울렛 수완점 임직원들은 14일 광산구 산음마을의 김씨 농장을 찾아 단감 수확을 돕는 봉사활동을 실시했으며 이같이 농가와 더불어 상생 할 수 있는 활동을 지속적으로 추진 할 계획이라고 밝혔다.
144,"21개사업 167억원, 산림축산분야 11개사업 157억원, 건설분야 8개사업 378억원, 농업기술분야 17개사업 243억원 등 총 57개 사업 945억원의 국비를 신청하기 위해 완주군은 오는 2020년 농림축산식품사업 국비예산 신청을 위한 농업농촌및식품산업정책심의회(농정심의회)를 개최했다.","완주군이 오는 2020년 농림축산심품사업과 관련 총 945억원의 국비를 신청하기 위해 5일 농정심의회를 군청 중회의실에서 열었으며, 안건으로 상정된 2020년 국비예산 신청 건과 2019년 농정분야 사업대상자 선정 건, 농정심의회 분과 신설 건을 검토하고 심의했다."
145,"장어집 사장이 제작진 카톡까지 공개하며 폭로를 이어갔다. 지난 7일 박병준씨는 자신의 인스타그램을 통해 ""저번주에 다뤘던 내용들을 정리하여 전달드리면서 증거자료를 첨부한다""며 장문의 글을 게재하였다.","지난해 6월 SBS '백종원의 골목식당'에 뚝섬 장어집 사장으로 출연했던 박병준 씨는 지난 28일 유투브를 통해 ""백종원의 골목식당 제작진의 악마의 편집으로 손해가 크다""며 폭로한 것에 이어 7일 자신의 인스타그램을 통해 ""저번주에 다뤘던 내용들을 정리하여 전달드리면서 증거자료를 첨부한다""며 장문의 글을 게재, 제작진의 카톡까지 공개하며 폭로를 이어갔다."
146,", 버스노조, 시민단체가 참여하는 상생협의회를 구성하여 ‘부산형 버스준공영제’를 추진한다고 밝혔지만 버스노조가 불참을 선언 하여 시행까지 상당한 진통이 예상되며 시민 편의를 높이는 다양한 의견도 적극 수렴하겠다고 밝혔다.",지난 17일 버스준공영제 혁신안을 발표한 부산시가 각계 여론 수렴을 시작으로 ‘부산형 버스준공영제’를 본격적으로 추진하는 가운데 버스노조는 완전공영제와 상시적 노동이사제 도입 등을 요구하며 혁신안에 강하게 반발하고 있어 시행까지 상당한 진통이 예상된다.
147,"국제 소방청 통계자료에 따르면 연평균 화재 건수는 4만3천370건, 인명피해 2천168명으로 전국 하루 평균 118건의 화재진압 활동이 이뤄지는 가운데 안전관리 이행 실태가 우수한 업소는 단 한 3천343개소에 불과하며 매년 전체 소방인력은 5만1천149명, 예방인력은 3천309명 등이지만, 소방안전 특별조사 인력은 약 800여 명뿐이다.",우리는 건물 화재를 막기 위해 소방시설 설계와 올바른 시공감리 등의 예방 외에도 소방시설점검과 소방훈련을 통한 재난 대응 능력을 높여야 할 것이다.
