,Generated Text,Actual Text
243,"는 동부권역에 대한 원활한 보건의료서비스를 위해 6월 말 개소할 예정인 동부보건센터(이하 센터) 설치를 서두르고 있으며, 시 관계자는 동부권역 주민들의 보건소 이용 불편이 크게 해소될 것으로 기대한다고 밝혔다.",남양주시는 서쪽에 편중되어 있는 공공기관으로 불편을 겪는 화도·수동·호평·평내 등 동부권역 주민들의 보건의료서비스를 책임질 동부보건센터를 6월 말 개소할 예정이다.
244,는 일본의 수출규제로 촉발된 한일 통상분쟁에 대한 양측의 해소 노력이 첫 발을 떼게 되면서 한국과 일본의 입장 차이가 커 양자협의 만으로는 분쟁이 해결될 가능성은 작다는 게 대체적인 관측이다.,산업통상자원부 당국자는 일본 수출규제 조치의 세계무역기구 제소와 관련 20일 무역분쟁이 발생할 경우 우선 양자협의를 하도록 돼 있는 WTO 규정에 따라 일본 정부가 한국의 협의 요청에 응한다는 방침을 알려와 한일 통상분쟁이 첫 발을 떼게 됐다.
245,는 오는 12일 서울 버텍스 코리아 버텍스 홀에서 우리나라 인공지능 AI 분야 수준 조사 결과를 분석하고 우리나라의 지리적·언어적·R&D 등의 특성을 반영한 인공지능 지표를 발굴하기 위한 전문가 세미나를 개최한다.,"한국정보화진흥원은 스탠포드 AI Index의 방법론과 지표를 벤치마킹해 도출한 2018년 우리나라 인공지능 AI 분야 수준 조사 결과를 분석하고, 객관적이고 현실성 있는 지표 개발을 위한 방향을 논의하기 위해 '우리나라 인공지능 수준 측정 지표 개발을 위한 전문가 세미나'를 12일 서울 버텍스 코리아 버텍스 홀에서 개최한다."
246,"는 올해 정기국회에서 계류 중인 '주요 경제·노동 법안에 대한 경영계 건의'를 13일 국회에 제출했다고 밝힌 한국경영자총협회가 이번 20대 마지막 정기국회에서 반드시 입법이 완료돼야 할 법안과 우리 기업들의 새로운 산업 구상 및 투자확대에 걸림돌로 작용할 우려가 있어 신중한 검토가 필요한 법안 등 주요 경제·노동 관련 13개 법안에 대한 경영계 건의를 국회에 제출하고, 입법 논의 과정에 적극 반영해 줄 것을 요청했다.","한국경영자종협회는 올해 정기국회에서 계류 중인 근로기준법 개정, 환경안전규제 개선, 최저임금법 개정을 포함한 주요 경제, 노동 관련 13개에 법안에 대해 경영계 건의를 13일 국회에 제출하고 입법을 완료하기 위해 적극 반영해줄 것을 요청했다고 밝혔다."
247,"는 지난 8월 몽골국립예술단과의 협연 이후 올해로 두 번째로 호주 멜버른에서 열린 '2019멜번코리아페스티벌'과 울호주 한국문화음식축제 초청 공연에서 한국의 전통예술을 알렸는데, 이번 공연은 외교부가 주최하고 주 호주 대한민국대사관, 멜번분관이 주관하는 공공외교 역량강화 사업의 일환으로 군립의 무용단이 초청된 것은 이번이 처음이다.","서천군립예술단 전통무용단은 공공외교 역량강화 사업의 일환으로 초청된 '2019멜번코리아페스티벌'과 '남호주 한국문화음식축제' 공연에서 서천의 다양한 유, 무형 문화 콘텐츠와 한국의 전통예술을 알리는 역할을 했다."
248,"는 20개국 51편의 무예, 액션 장르의 영화를 한 번에 만나볼 수 있는 '2019 충북국제무예액션영화제'가 오는 29일 개막을 앞둔 가운데 홍보대사를 맡은 배우 김성규의 인사 영상이 20일 공개되어 영화제의 시작을 알렸는데 그는 ""7080세대의 옛 무술 영화에 대한 향수를 불러일으키는 고전 영화를 비롯해 현대적으로 재구성한 우수한 장르 영화를 소개할 예정""이라고 말했다.","29일 개막예정인 '2019 충북국제무예액션영화제'에서 홍보대사를 맡은 배우 김성규는 ""7080세대 고전 영화를 비롯해 현대적 재구성이 우수한 장르 영화 소개와 다양한 이벤트도 진행할 예정""이라며 인사 영상을 공개했다."
249,"는 내년 총선출마 의지가 확고한 황운하 대전경찰청장이 검찰에 자신을 고소·고발한 사건에 대한 검찰 수사가 종결돼 수사 대상자 신분에서 벗어나야 하며, 내년 총선에 자신의 고향인 대전 중구에서 더불어민주당 후보로 출마하는 것을 강력히 희망하고 있지만, 당 안팎에선 대전 원도심의 다른 지역으로 전략적 배치 가능성도 나오고 있다.","황운하 대전경찰청장이 자유한국당과 김기현 전 울산시장 등이 자신을 고소·고발한 사건에 대한 검찰 수사가 종결해달라며 진정서를 제출했고, 내년 총선 출마 행보와 무관하지 않다고 보는 시각이 우세하다."
250,"는 SNS를 포함한 각종 인터넷 사이트의 이용자가 올린 게시물로 인해 논란이 된 엠플레이그라운드가 지난 21일 공식 홈페이지에 사과의 말을 담은 말을 기재한 것에 대해 네티즌들은 ""엠플레이그라운드의 문제는 아니군."" 등의 의견을 보이는 중이다.","엠플레이그라운드가 유니클로 '택 교체' 논란에 휩싸인 가운데, 사건의 심각성을 인지하고 공식 홈페이지에 사과의 말과 함께 비하인드 스토리를 올리며 누리꾼들은 '엠플레이그라운드의 잘못은 아니군'과 같은 반응을 보이고 있다."
251,"는 MBC 라디오 '정오의 희망곡 김신영입니다' 생방송을 위해 MBC를 찾은 이승윤은 최근 늘어난 스케줄 덕분에 MBC가 익숙한 링거를 맞으러 소화하고 있으며, 특히 매니저 덕분에 MC 덕분에 도시방송 일정을 성실히 소화하는 일상이 공개되어 이목을 집중시켰다.",MBC '전지적 참견 시점'에서는 이승윤이 MBC 라디오 ‘정오의 희망곡 김신영입니다’ 에 출연한 가운데 응원 문자를 보내어 갑작스럽게 전화 연결이 된 청취자가 그의 매니저로 밝혀지는 등의 일상이 공개되었다.
252,"는 관악구에서 2015년부터 매년 사회적 협동조합 '허준약초학교'와 함께 진행하는 평생학습강좌인 '제9기 관악약초학교' 수강생을 모집한다고 밝혔으며, 참가 대상은 관악구 주민, 직장인 등 선착순 50명이며, 수강료는 5만원이다.","관악구는 '제9기 관악약초학교' 수강생을 모집하는데 이번 학교는 '질병에 맞는 한약재', '면역에 좋은 약재' 등의 다양한 주제로 전문가와 같이하는 실습과 강원도 약초현장체험도 진행된다고 밝혔다."
253,"는 결혼정보회사 듀오가 지난 6월 4일부터 6월 16일까지 미혼남녀 총 412명(남 201명, 여 211명)을 대상으로 설문조사를 실시한 결과, 미혼 남녀 10명 중 9명(88.2%)은 비밀연애를 긍정적으로 평가하고 연인과의 충분한 대화를 통해 시작할 것을 당부했다.","결혼정보회사 듀오는 지난 6월 미혼남녀 약 4백명을 대상으로 '비밀연애'에 관한 설문조사를 실시했으며 응답자의 10명 중 9명 정도가 비밀연애를 긍정적으로 평가하는 결과를 도출했고, 주변의 시선때문에 비밀연애를 한다는 응답이 가장 높은 득표를 얻은 응답으로 꼽혔다."
254,"는 낙화장을 국가무형문화재로 지정하고 김영조씨를 보유자로 인정하여 문화재청은 30일간 각계 의견을 수렴·검토하고, 무형문화재심의위원회 심의를 거쳐 지정·인정 여부를 결정할 계획이다.","문화재청은 종이, 나무, 가죽 등을 인두로 지져 산수화, 화조화 등의 회화를 그리는 장인인 낙화장을 제136호 국가무형문화재로 선정하고 충청북도 무형문화재 제22호 '낙화장' 보유자인 김영조 씨를 보유자로 인정했다."
255,는 다음달 3일 치러지는 기초의원인 전주시라선거구(서신동) 선거에서 전주시의회 5. 10대와 전북도의회 10대 의원을 각각 지낸 최 후보는 지난해 지방선거에서 민주평화당 후보로 출마해 38.82%를 득표했으나 61.17%를 얻은 민주당 김이재 현 도의원에게 크게 밀리면서 낙선했다.,지난해 말 공직선거법 위반으로 의원직을 상실해 재선거가 치러지는 전주라선거구에 3명이 출사표를 던져 다음달 3일에 치러지는 선거에서 유권자 표심잡기에 총력전을 펼칠 예정이다.
256,"는 국내 마케팅 효율성에 대한 인식을 높이고 마케팅 목표에 실질적으로 기여하는 커뮤니케이션 캠페인을 독려하기 위해 지난 2014년 시작해 올해로 6회째를 맞고 있는 '2019 에피 어워드 코리아(2019 Effie Awards Korea)'가 오는 4월12일까지 접수를 받으며, 광고 마케팅의 변화를 반영하여 제품 및 서비스 부문에서 펫케어, 스페셜티 부문,브랜디드 콘텐츠,인플루언서,스타트업 등 4개 카테고리를 신설했다.",국내 마케팅 캠패인을 독려하기 위해 시작되어 올해로 6회째 개최되는 세계 최고 권위의 마케팅 캠페인 어워드 '2019 에피 어워드 코리아(2019 Effie Awards Korea)'는 기존의 글로벌 광고제와 다르게 도전적인 목표설정과 효율적인 아이디어의 기여도를 평가하며 4월 12일까지 출품작을 모집한다.
257,"는 지난 19일 경북도의회 교육위원회가 도교육청 본청 보충감사를 마무리하면서, 경북도의회 교육위원회가 지난 19일 행정사무감사를 마무리 했으며, 감사 첫날인 지난 7일 경북도교육청 본청 감사에서는 교육청에 대한 다양한 지적과 대책 마련을 요구했고 지역특성과 시대변화에 맞는 도서관의 역할 변화를 요구했다.",지난 19일 도교육청 본청 보충감사를 마지막으로 경북도의회 교육위원회는 교육청에 대한 다양한 지적과 대책 마련을 요구하였으며 사립초등학교 재정결함 보조에 있어 관련 법령 제정을 제시했다.
258,"는 지난 21일 금정우체국과 업무 협약을 체결하여 취약계층 만원의 행복보험 지원사업을 추진한다고 27일 밝혔는데 이번 사업은 평소 가입이 어려운 금정구 거주 기초수급자ᆞ차상위계층 등 취약계층 1,000명에게 본인부담금 1만원을 구에서 지원하고 나머지 보험료는 우체국에서 지원하며 재해 사망시 유족위로금 2,000만원과 재해입원ᆞ수술급부금 등을 보장받을 수 있다.","부산 금정구에 따르면 역사회보장협의체 전용계좌로 모금된 이웃돕기 성금을 활용하여 평소 보험 가입이 힘든 금정구 거주 기초수급자 및 차상위계층 등 취약계층 1,000명을 대상으로 구에서 지원하는 본인부담금 1만원을 제외한 나머지 보험료는 우체국에서 지원하여 재해사망시 유족위로금 2,000만원과 재해입원 및 수술급부금 등을 보장받을 수 있는 '취약계층 만원의 행복보험 지원사업' 을 추진한다고 밝혔다."
259,"는 시민이 직접 제안하고 토론하면서 정책을 만들어 가는 온라인 민주주의 플랫폼 ‘바로소통 광주!’를 오픈한지 3개월 만에 생활형 민주주의 오투오(O2O, Online to Offline) 모델을 만들고 있다.",시민이 직접 제안하고 토론하며 정책을 만들어가는 광주시의 온라인 민주주의 플랫폼 '바로소통 광주!'는 시민들의 관심이 집중되고 있으며 온라인과 오프라인이 결합한 새로운 오투오 모델을 형성하고 있다.
260,는 7~8월 중 대학생 및 취업준비생 6043명을 대상으로 설문조사를 진행한 결과 구직자 10명 중 9명은 해외 취업에 대해 긍정적으로 생각하고 있는 것으로 나타났다.,해외 취업에 대한 구직자들의 생각을 알아보기 위해 YBM 한국 TOEIC위원회에서 진행한 설문조사에서 구직자 10명 중 9명은 해외 경험을 쌓고 싶어서 해외 취업에 대해 긍정적으로 평가하고 있는 것으로 나왔다.
261,"는 최근 대학 아트센터 204호 강의실에서 '방문간호 간호조무사 교육과정 1기 개강식'을 개최하여 약 8개월 동안 이론 360시간과 Lab실, 병원급 이상 의료기관, 보건소에서 실습 340시간 등 모두 700시간을 이수하는 과정으로 진행되었으며 교육생들은 수료 후 장기요양기관과 노인장기요양보험 수급자(치매나 중풍 등 노인성 질환으로 독립적인 생활을 하기 어려운 노인)의 가정을 방문해 간호, 진료 보조, 요양상담 또는 구강위생 등 간호서비스를 펼칠 계획이다.",대구보건대 평생교육원은 '방문간호 간호조무사 교육과정 1기 개강식'을 진행하고 교육생들은 8개월 동안 이론 교육과 실습을 하게 되며 수료 후 장기요양기관과 노인장기요양보험 수급자 가정을 방문해 간호서비스를 펼칠 예정이라고 발표하였다.
262,는 19일 중소기업중앙회에서 사업장 규모별 최저임금 구분 적용 법안이 마련돼야 한다는 주장이 제기되어 2년 연속 인상된 최저임금과 관련해 영세업종 소상공인을 위한 제도개선이 필요하다는 현장의 목소리를 전달하기 위해 마련된 토론회에서 김강식 한국항공대 교수가 발제자로 나섰다.,19일 중소기업중앙회는 '최저임금 이대로는 안된다'를 주제로 토론회를 열어 소상공인을 위한 제도개선이 시급함과 사업장 규모별로 최저임금을 구분적용하는 법안의 필요성에 대해 토론했다.
263,"는 20일부터 다음 달 5일까지 한국석유관리원이 개발도상국가의 석유공무원 등을 대상으로 '석유 및 대체연료 품질관리 역량강화' 실무교육을 진행하며 참가국들은 자국의 안전보장과 배출가스에 대한 선제적 관리를 통해 해결하기를 기대하고 있으며, 이번 교육생들은 향후 국내 기업의 해외 진출에 직간접적으로 도움을 줄 수 있을 것으로 기대한다.","20일부터 다음 달 5일까지 한국석유관리원은 한국국제협력단 글로벌 연수사업의 일환으로 개발도상국가의 석유공무원 등을 대상으로하는 '석유 및 대체연료 품질관리 역량강화' 실무교육을 진행할 것이고 손주석 석유관리원 이사장은 ""대한민국의 석유산업을 발전시켜온 경험과 첨단 품질검사 방법 및 시험분석 노하우 등을 전수함으로써 각 국의 석유산업 발전과 대기환경 개선에 기여할 수 있다""고 밝혔다."
264,"는 인천 남동구는 이달 중 구월1동 복합행정복지센터 신축 사업의 첫 삽을 뜰 예정이라고 18일 밝혔는데, 이창욱 체육관 기능을 겸한 동 행정복지센터가 이르면 내년 초 남동구에 문을 연다.","인천 남동구는 18일 구월1동 복합행정복지센터 신축 사업을 시작할 예정이라고 밝히며, 복합청사 신축 사업 계획을 2015년에 수립하여 예산 확보와 필요한 행정절차 이행을 끝내고 착공만 남았으며 3월 중 착공해 내년 5월 준공을 목표로 공사를 진행한다고 말했다."
265,"는 지난 4월 4일 개통한 전남 신안 천사대교 일부 구간에서 바람이 크게 불면 통행에 불안감을 감추지 못한다는 민원이 잇따르고 있는 가운데 당국이 안전상 문제가 없다는 답변을 내놓은 가운데 국토부가 이용자의 불안감이 없도록 9월말까지 흔들림을 줄이는 제진장치 설치를 완료하고, 전문기관인 한국시설안전공단 등과 함께 관리하기로 했다.",지난 4월 4일 개통한 전남 신안 천사대교 일부 구간에서 다리가 흔들린다며 시민들의 안전성에 대한 민원이 잇따르고 있는 가운데 국토교통부는 관측된 진동은 안전성 허용기준 이내인 탓에 구조적 안전성에는 문제가 없다는 답변을 내놨다.
266,"는 동종업계에서도 인정하는 최고 수준의 사내 복지로 눈길을 끌고 있는데 2010년 9월 설립된 펄어비스는 여러 년 사이 가장 가파르게 성장한 게임사로 꼽힌 가운데, 장지선 펄어비스 업무지원팀장은 앞으로도 임직원들의 문제를 함께 고민하고 업무의 효율을 증진시킬 수 있는 복지를 계속 만들어 나가겠다고 말했다.",오픈월드 MMORPG(다중접속역할수행게임) '검은사막'을 제작한 펄어비스는 2010년 9월 설립 이후 몇 년 사이에 가장 가파르게 성장한 게임회사로 손꼽힐뿐만 아니라 동종업계에서도 인정하는 최고 수준의 사내 복지를 제공하면서 전방에서 선진화된 기업문화를 이끌고 있다.
267,는 대중교통 접근이 어려운 지역인 산간 벽지와 오지주민을 위해 진입이 가능한 소형버스를 배차해 이동권 보장이라는 교통복지를 실현하고 대형버스가 운행되고 있는 기존 노선버스 체계를 정비하고 개설하는 방안으로 보은군에서는 최초로 농촌형교통모델 버스를 1일부터 정식 운행한다고 밝혔다.,1일부터 보은군에서 농촌 대중교통을 활성화하여 주민 삶의 질 향상을 향상시키기위해 농촌형교통모델 버스를 공식 운행하기로 하였다.
268,는 가야 유적지와 관련 문화시설을 야간에 개방해 김해의 역사를 이해하고 체험하는 목적으로 오는 20일과 21일 이틀동안 지역의 대표적 문화재인 수로왕릉 일원에서 야간형 문화향유 프로그램인 ‘2019 김해 문화재 야행 본야행(ORUNY)을 연다.,김해시는 올해 두번째 야간형 문화행사로서 오는 20일과 21일 오후 6시부터 11시까지 ‘가야왕도를 거닐다’를 주제로하여 야간형 문화향유 프로그램인 ‘2019 김해 문화재 야행 본야행(本夜行)’을 개최한다.
269,"는 지난해 11월 발생한 KTX오송역 인근에서 발생한 전차선 단전사고로 중단됐던 과선교(다락교) 공사가 다시 추진되며, 청주 흥덕구 오송읍 ‘다락교’ 전차선로 개량공사를 이달 말 시행하고, 이후 강교거치 등 본격 공사를 추진할 예정이라고 20일 밝혔으며 다락교 공사가 포함된 다락~태성 간 도로확장·포장 공사는 사회기반시설 확충과 오송지역 산업단지의 투자여건을 지원하고, 국도36호선 월곡~오송 구간의 상습 정체를 해소하기 위한 것으로 2020년 준공이 목표이다.","오송역 단전사고의 원인이었던 다락교는 경찰조사에서 접속 슬리브 압착시공이 부실하게 시공되었던 것으로 밝혀졌고, 도는 실수를 반복하지 않기 위해 경험이 풍부한 전문 업체를 선정해서 시공할 계획이라고 밝혔다."
270,"는 어머니를 통해 사랑을 배웠던 유종렬 전 음성교육장청춘은 사라지고, 사랑은 시들며 우정의 잎사귀는 떨어져 있으나 어머니의 숨은 사랑은 영원하며 링컨 대통령은 ""나는 어머니의 기도가 언제나 나를 따라다니다""라고 말했다.","청춘이 사라지고, 사랑이 시들고, 우정의 잎사귀가 떨어지고, 시대가 달라져도 어머니의 사랑은 아무리 퍼내도 마르지 않고 영원하다."
271,"는 글로벌 전자회사 삼성전자와 통신에서 벗어나 IT기술회사로 탈바꿈 중인 SK텔레콤이 전략적 협업을 강화하고 있는데, 이는 AI와 모빌리티가 운영하는 글로벌 시장에서 살아남기 위한 선제적 포석으로 풀이된다.","산업계의 핵심으로 떠오른 AI와 모빌리티 시장에서 선제적 포석을 이루기 그동안 스마트폰.통신 분야에서 친밀한 협조관계를 유지해온 사업 파트너인 삼성과 SK가 더 나아가 신밀월관계인 미래차 동맹을 구축하여 차세대 차량용 플랫폼 개발, 애플 아이메시지와 겨룰 차세대 메시지 서비스, 화웨이와 경쟁하는 5G 코리아 동맹 등으로 다양한 협업을 수행한다고 밝혔다."
272,"는 금요일 14시 55분 현재, 코스닥 상장사인 한국팩키지 종목은 전일대비 190원 상승한 2,500원에 거래되고 있으며, 등락률 1위를 차지한 한국팩키지종목의 등락률은 +8.23%이며, 2,500원에 거래되고 있다","금요일 14시 55분 현재, 포장재업종 내 등락률 1위는 한국팩키지종목의 +8.23%, 2위의 아세아제지종목의 +4.85%, 3위의 펌텍코리아종목의 +4.38%이다."
273,"는 조국 법무부 장관 아들 아들과 아들에 대한 인턴증명서를 허위로 발급해 의혹을 받고 있는 한인섭 형사정책연구원장은 23일 오전 양홍석 변호사를 통해 의혹 증폭에는 한 건, 하루로 충분하지만 그 반박과 해명에는 많은 노력과 시간이 소요된다며 진실을 가지지 않았으면 하고 차분히 사실이 밝혀지길 기다리겠다고 밝혔다.",조국 법무부 장관 딸과 아들의 인턴증명서를 허위로 발급해줬다는 의혹을 받고 있는 한인섭 형사정책연구원장이 23일 양홍석 변호사를 통해 입장문을 내고 반박과 해명에는 많은 노력과 시간이 소요된다며 과도한 억측이 진실을 가지지 않았으면 하고 차분히 사실이 밝혀지길 기다리겠다고 밝혔다.
274,는 소비심리 위축과 불경기 속에 중소도시의 많은 지역 상권들이 신음하고 있는 가운데 충남 당진시 고대면에서 지역 음식점 이용 활성화를 위해 '맛지도(맛비게이션)'를 제작해 화제다.,당진시 고대면에서 관광객 유치로 지역 상권을 살리기 위해 지역식당을 소개하는 맛지도인 '맛비게이션'을 개발해 화제다.
275,"는 28일 중소기업 지원기관들과 업무협약을 체결하고 기술교류와 연구개발 지원 및 홍보 등 중소기업 연계지원 체계를 한층 강화키로 했으며, 협약내용은 △기업 기술애로 정보 및 전문인력 정보 교류 △기업 기술애로 지원 활성화 방안 모색 △연구개발 지원 사업에 대한 적극적인 협조·지원 △추천기업에 대한 가점 부여 △사업설명회 개최 관련 공동협의 및 홍보강화 방안 등이다.","대구시는 기업 기술, 전문인력 정보 교류, 기술 지원 방안, 연구개발 지원 사업 협조 등의 내용을 담은 업무협약을 대구테크노파크, 대구창조경제혁신센터, 대구상공회의소, 대구창업보육협의회와 체결하였다."
276,"는 올해부터 울산지역 중·고등학교에서 대안교실 프로그램 ‘꿈지락’을 시범운영한다고 밝혔는데, '대안교실'이란 여러 가지 이유로 학교생활에 적응하는 데 어려움을 겪는 학생들이 학업을 포기하지 않도록 지원하는 프로그램으로 올해는 서여자중학교, 신일중학교, 제일중학교, 삼일여자고등학교 등 4곳이다.","30일 울산시교육청은 서여자중학교, 신일중학교, 제일중학교, 삼일여자고등학교를 대상으로 학교생활 적응에 어려움을 겪는 학생들의 학업 중단을 예방하기 위한 대안교실 프로그램 ‘꿈지락’을 시범 운영하겠다는 계획을 발표했다."
277,"는 반도체 클러스터 유치경쟁이 붙어 있는 가운데 이재명 경기지사는 18일 도청 브리핑룸에서 기자회견을 열고 ""기업이 가장 선호하는 곳, 제일 준비가 잘 돼 있는 곳, 조속한 사업 추진이 가능한 곳에 반도체 클러스터가 조성돼야 한다""며 도내 유치를 정부에 호소했다.","이재명 경기지사는 18일 유치경쟁이 치열한 SK하이닉스 반도체 클러스터를 놓고 도내 용인·이천·청주·구미 등이 유치 총력전에 돌입한 가운데 힘을 실어주기 위해 도청 브리핑룸 기자회견 자리에서 ""기업이 가장 선호하고 준비가 잘 돼 있는 곳에 조성돼야 하며 입지 최적지는 경기도""라며 클러스터 도내 유치를 정부에 호소했다."
278,"는 울산 중구청은 올해 3월부터 11월까지 주민들에게 맞춤형 문화프로그램을 상시적으로 제공하는 '찾아가는 행복dream 문화음악회'를 연다고 4일 밝혔는데, 찾아가는 행복dream 문화음악회는 문화관광도시 중구를 알리고 지역예술과 원도심 활성화를 위해 매년 운영돼 오고 있으며 올해는 구민들에게 다양한 문화향유의 기회를 제공하기 위해 출연진을 다양화 하고, 프로그램 발굴과 재능기부 모집을 통해 주민과 함께 어우러진 문화공연으로 추진한다는 방침이다.","울산 중구청은 공룡발자국 공원에서 구민들에게 다양한 문화향유의 기회를 제공하기 위해 11월까지 '찾아가는 행복dream 문화음악회'를 개최하며, 프로그램 발굴과 재능기부 모집을 통해 인형극, 마술공연 등 다양한 복합공연을 선보일 예정이다."
279,는 14일 서울 여의도 본점에서 보이스피싱 모니터링 전담조직 운영과 대고객 홍보활동을 바탕으로 금융소비자의 피해를 예방하기 위해 노력해온 KB국민은행이 '전행적 소비자보호 강화 및 대포통장 감축 TFT' 발대식을 개최했다고 16일 밝혔으며 지난 6월에는 보이스피싱을 유도하는 국민은행 사칭 문자를 근절하고자 신고 고객에게 갤럭시 S10 등 경품을 지급하는 이벤트를 진행했다.,"KB국민은행은 지난 14일 서울 여의도 본점에서 전행적 소비자보호 강화 및 대포통장 감축 TFT 발대식을 개최했다고 16일 밝혔는데, TFT는 빅데이터 분석, AI 적용 등 IT 관점의 최신 기법을 활용한 종합적인 보이스피싱 예방 시스템을 구축함과 동시에 민원관리 원스톱 시스템 구축 등으로 금융소비자 권익 강화를 위해서도 노력하겠다고 전했다."
280,"는 은수미 성남시 시장이 내부행정망인 새올 행정 포털에 '5월 1일을 특별 휴가일로 정했다'는 글을 게재하여 5월 1일 성남시 소속 공무원 2천991명의 66%가 쉴 수 있게 되었으며, 세부 방침에 따라 성남시는 세부 방침에 따라 근로자의 날 특별휴가 인원을 정하고, 당일 쉬지 못한 직원은 5월 중 원하는 날에 특별휴가를 다녀올 수 있게 할 계획이다.","성남시 은수미 시장이 5월 1일을 특별 휴가일로 정하며 성남시는 근로자의 날 특별휴가 인원을 정하고 당일 쉬지 못한 직원은 특별휴가를 다녀올 수 있게끔 하여, 더불어 지속가능한 성남공동체에 대한 믿음이 더 커지고 있다며 감사한 마음을 표했다."
281,"는 4일부터 7일까지 코엑스에서 열리는 '2019 코리아빌드'에 참가하여, 유진그룹의 홈 인테리어&건축자재 전문 브랜드 에이스 홈센터는 매장 내 판매하고 있는 다양한 카테고리의 아이템을 소개하며, 특히 글로벌 건자재 유통기업 '에이스 하드웨어(Ace Hardware)'의 국내 독점 라이선스를 가지고 있어 가성비 높은 에이스 하드웨어의 인기 PB상품들을 한 눈에 둘러볼 수 있도록 부스를 구성했다.",유진그룹의 에이스 홈센터는 4일부터 7일까지 코엑스 '2019 코리아빌드'에 참가한다고 밝혔으며 이번 전시회에서 다양한 아이템 소개와 전문 상담가의 무료 인테리어상담 서비스가 있다.
282,는 지난 25일 무주군과 공동으로 재난 및 각종사고로 피해를 본 도민이 빠짐없이 보험 혜택을 누릴 수 있도록 하기 위해 기획된 ‘전북 도민안전보험 홍보 캠페인’을 실시했다.,전북도는 지난 25일 무주군과 공동으로 전 도민이 빠짐없이 보험 혜택을 누릴 수 있도록 ‘전북 도민안전보험 홍보 캠페인’을 열고 있으며 내년부터 도민들이 각 시·군 재난안전총괄부서에 보험금을 청구하거나 보험사에 직접 청구할 수 있게 하고 보험금 청구 전담창구도 운영할 계획이다.
283,"는 11월 30일부터 6일간 네이버 V LIVE EXO 채널을 통해 신곡 'Obsession' 무대를 다양한 버전으로 즐길 수 있는 영상 콘텐츠인 '엑소 더 스테이지'(EXO THE STAGE)를 최초 공개할 예정이며 특히 역대급 매력 대결로 화제를 모은 엑소 및 X-엑소 두 가지 콘셉트의 무대를 모두 만나볼 수 있음은 물론, 오리지널 무대부터 교차 편집 버전, 고정 카메라 버전, 멤버별 버전, 비하인드 스케치 영상까지 다양하게 즐길 수 있어 폭발적인 호응을 얻고 있다.","정규 6집으로 돌아온 엑소가 영상 콘텐츠 '엑소 더 스테이지'를 통해 자신을 향한 집착의 존재로부터 벗어나려는 의지를 풀어낸 타이틀 곡 'Obsession'을 최초 공개하며, 이 영상은 11월 30일부터 6일간 네이버 V LIVE EXO 채널을 통해 차례대로 공개될 예정이다."
284,"는 지난 2일 구덕운동장에서 열린 FC 안양과의 개막전에서 1-4로 패하며 K리그2의 우승후보로 꼽힌 부산 아이파크가 시즌 개막전부터 원정에서 충격의 호투를 당했고, 경기 내내 수비 불안을 노출했고 조 감독이 강조했던 ‘ 무조건 공격’은 기대에 미치지 못했다.",K리그2의 우승후보 부산 아이파크가 개막전 홈경기에서 수비불안을 노출하며 대패해 시즌 전망을 어둡게 했다.
285,는 27일 성남시의료원과 전국보건의료노조 등이 조정 합의 결렬로 노사 갈등에 돌입하면서 시의료원지부는 27일 노사관계 정상화를 위한 온·오프라인 서명운동을 전개하며 시의 직접적인 해결을 촉구하고 나섰다.,22일부터 시청 앞 분수대 광장에서 천막농성을 진행중인 전국보건의료노조는 성남시의료원과의 노사갈등 상황을 은수미 시장이 직접 해결해야한다며 27일 온·오프라인을 통해 서명운동을 시작하였다.
286,"는 이달 경기도 평택시 지제동 지제세교지구에 지상 최고 27층 19개동 1999가구 규모의 '지제역 더샵 센트럴시티'를 분양하며, 입주는 2022년 5월 예정이라고 포스코건설이 밝혔다.",포스코건설이 이달 분양하는 '지제역 더샵 센트럴시티'는 지제역이 도보 5분 거리이고 단지 인근에 삼성전자 반도체 공장이 있어 향후 수요도 많을 것이라 분석된다.
287,"는 1일 오전까지 서해안과 내륙에 짙은 안개가 끼고 대기질도 충북ᆞ호남권ᆞ대구경북ᆞ제주권은 '나쁨' 그 밖의 권역은 '보통' 수준을 보이며, 전국 곳곳에 미세먼지 농도가 '나쁨' 수준을 보이고 있으나 2일부터 광주ᆞ전북을 제외하고 대부분 지역이 보통 수준을 회복할 것이라고 국립환경과학원은 내다봤다.","이번 주 초 한반도에 영향을 준 모래먼지 일부가 중국 상공에 잔류했다가 바람의 영향으로 다시 유입되면서 전국 곳곳의 미세먼지 농도가 '나쁨' 수준을 보이고 있는 가운데 1일 오전 기준 안면도(205μg/m3), 흑산도(183μg/m3) 등 서해안의 미세먼지 농도가 평소의 4~5배를 넘는 수준을 보였다."
288,"는 자유한국당 황교안 대표가 2일 정치 입문 소회와 한국당이 나아가야 할 방향을 담은 에세이집 '밤이 깊어 먼 길을 나섰습니다'를 출간했으며, 이 책에는 4개 주제( △먼 길을 나서기까지 △밤길에서 만난 사람들 △아침이 오길 바라며 △황교안이 기다리는 아침)로 구성됐다.","자유한국당 황교안 대표의 정치 입문 배경부터 4·3 재·보궐선거 등의 주요 사건, 한국당이 지향해야 할 방향을 기록한 에세이집 ‘밤이 깊어 먼 길을 나섰습니다’(밤깊먼길)가 8일부터 전국 서점에서 판매될 예정이다."
