,Generated Text,Actual Text
95,타가 독일 ‘독일 2019 OutDoor by ISPO’ 박람회에서 다년간 연구해 만든 방수가 탁월한 고어텍스 3레이어 자켓과 벤틸레이션 기능이 한층 강화 된 팬츠 제품인 고어텍스 의류를 노르웨이에 수출하게 됐다고 3일 밝혔다.,트렉스타가 최근 독일에서 개최한 '독일 2019 OutDoor by ISPO' 박람회에서 방수가 탁월한 고어텍스 3레이어 자켓과 벤틸레이션 기능이 한층 강화된 팬츠 제품 등 자사 고어텍스 의류를 노르웨이에 수출하게 되면서 글로벌 브랜드로 성장할 수 있는 발판을 마련했다는 평가를 받고 있다.
96,"를 실현하기 위한 제주민회 구성 활동이 9일 제주도의회 도민의 방에서 '읍면동자치 실현을 위한 제주민회 구성 기자회견'을 열어 오는 2월 8일까지 3·1제주민회 위원을 공개모집한다고 밝혔는데, 이들은 100년이 지난 오늘 식민지 청산과 자주독립이라는 시대적 소명을 이어받아 주민의, 주민에 의한, 주민을 위한 주민자치로 승화하려 한다며 제주민회 구성 취지를 밝혔다.","마을공화국제주특별위원회와 제주마을미디어협동조합, 제주주민자치포럼은 9일 제주도의회 도민의 방에서 읍면동 자치를 실현하기 위한 제주민회를 구성하는 활동을 위해 '제주민회 구성 기자회견'을 열어 오는 2월 8일까지 3·1제주민회 위원을 공개모집한다고 밝혔으며, 이들은 ""100년이 지난 오늘 식민지 청산과 자주독립이라는 시대적 소명을 이어받으려 한다""고 제주민회 구성 취지를 밝혔다."
97,"희가가 7일 빛고을아트스페이스 5층 소공연장에서 비발디, 바흐, 헨델 등 유명한 바로크 시대 작곡가의 곡을 새롭게 해석한 성악곡으로 연주회 '바로크 시그니쳐'를 개최한다.","오는 7일 빛고을아트스페이스 5층 소공연장에서 광주여성필하모닉오케스트라와 함께 광주 지역 유이한 여성 전문연주자단체인 광주여성솔리스트앙상블은 '바로크 시그니쳐' 연주회를 열어 비발디, 바흐, 헨델 등 유명한 바로크 시대 작곡가의 곡을 새롭게 해석한 성악곡을 보일 예정이다."
98,"구는 11월 7일(목), 임피리얼팰리스서울(7호선 학동역 1번 출구 앞)에서 '2019 문화데이터·공공저작물 박람회' 행사 1부에서 한국농수산식품유통공사와 부천시청, 우수 담당자에는 교육부 운영지원과 유재상 담당자를 선정하여 공공저작물 개방 우수기관 및 담당자를 시상한다.","11월 7일, 2019 문화데이터 공공저작물 개방 우수기관 및 담당자에 한국농수산식품유통공사와 부천시청, 교육부 운영지원과 유재상 담당자가 각각 선정되었으며, 한국문화정보원은 우수한 기관과 담당자를 발굴하고 시상을 통해 격려함으로써 앞으로도 폭넓게 공공저작물이 개방되길 바란다고 전했다."
99,"후 보건복지부 장관은 3일 오산에 있는 아모레퍼시픽 공장을 방문해 직원들을 격려하는 한편 대한화장품산업연구원에서 간담회를 열고 주요 화장품기업, 연구원ᆞ협단체 등 유관기관 관계자와 만나 어려움을 들었다.",박능후 보건복지부 장관은 3일 국내 화장품업계 관계자들과 만남을 가졌으며 업계 관계자들은 정부 차원의 연구개발 중요성과 K뷰티 알릴 국제행사를 지속해야한다고 강조했다.
100,"자동차 전북지역본부는 16일 더 뉴 그랜저와 쏘나타 센슈어스 기자단 시승행사를 개최했다고 밝혔는데, 이는 2016년 11월 출시 이후 3년만에 선보이는 6세대 그랜저의 페이스리프트 모델인 더 뉴 그랜저가 새롭게 대표할 플래그십 세단이다.","현대자동차 전북지역본부가 개최한 시승행사에 참가한 전북 주요 일간지 기자 10여 명은 새로운 더 뉴 그랜저, 1.6 터보 엔진의 쏘나타 센슈어스를 타고 현대자동차 전주시승센터와 완주군 소양면의 왕복 40km 구간을 달렸다."
101,에 거점을 둔 지역 회계법인이 11월 이후 적용되는 ‘상장회사 감사인’ 등록제에 의해 상장사 감사인으로 등록되어 향후 지역 상장회사들의 회계법인 선정과 관련된 다양한 문제점이 해소될 것으로 기대된다.,대구 부산 지역에 거점을 둔 안경회계법인이 상장사 감사인 등록제에 등록됨에 따라 지역이해도가 없는 기존 회계법인들로 인해 고충을 겪어야 했던 지역 상장회사들의 애로점이 점차 해소될 것으로 기대된다
102,전 미국 대통령이 교착 상태에 빠져있는 북한 비핵화 협상 중재를 위해 방북하고 싶다는 뜻을 밝힌 가운데 트럼프 행정부 측에 북한과 협상을 원활하게 해야 한다고 강조했다.,독재자들의 저승사자라는 별명이 붙은 지미 카터 전 미국 대통령은 미국과 북한 사이의 협상 중재를 위해 다시 방북하고 싶다는 의사를 표명하였다.
103,"루싱커피 최고운영책임자(COO)는 브랜드 발표회에서 '샤오루차'를 출시한다고 밝혔는데, 7조원 규모의 중국 커피시장을 놓고 글로벌 체인을 거느린 스타벅스와 경쟁을 펼치던 루이싱커피가 차음료시장으로 눈길을 돌리며 사업 확장에 나서며 사업 확장에 나선 것이다.",스타벅스와 경쟁 관계에 있는 루이싱커피는 7조 원 규모의 중국 커피시장에 기존 직영점이 아닌 프렌차이즈 가맹점을 중심으로 하는 차 음료 브랜드 '샤오루차'를 출시했다.
104,공인중개사 합격보장반을 수강하는 회원에게 역대 최대 규모의 공인중개사 자격증 시험출제위원 출신 교수진이 제작한 교재인 공인중개사 족집게노트 및 모의고사를 무료로 제공한다고 1일 밝혔다.,부동산교육 학원 경록이 62년간 쌓아온 시험에 나올 만한 부동산 교육노하우를 담은 공인중개사 족집게노트 및 모의고사를 무료로 제공할 예정이라고 1일 밝혔다.
105,"원내대표 경선이 나흘 앞으로 다가온 가운데 심재철 자유한국당 의원은 5일 국회 정론관에서 기자회견을 열고 ""자유민주주의적 우파의 가치를 정립하고 개혁하는 보수, 합리적 보수대통합의 복토가 되겠다""며 원내대표 경선 출마를 공식 선언하면서 본격적인 경선 레이스의 막이 올랐다.",단일화를 통한 '계파 대리전'이 또다시 재현될 수 있다는 가능성과 경선 날짜가 촉박하다는 점에서의 다자 구도 가능성의 예상 속에서 자유한국당 원내대표 경선이 나흘 앞으로 다가온 가운데 앞서 출마를 예고한 의원들이 모두 출마 선언을 완료하면서 본격적인 경선 레이스의 막이 올랐다.
106,스DI와 아카솔이 전기 상용차용 배터리 셀 및 모듈 공급계약을 체결하여 삼성SDI의 전기차용 배터리 수주 행보가 빨라지고 있다.,삼성SDI는 2020~2027년에 걸쳐 독일 글로벌 배터리기업 아카솔에 베터리와 셀을 공급하는 계약을 체결했으며 아카솔이 이를 조립해 세계적인 상업용차량 제조업체 두곳에 공급한다고 한다.
107,"행정안전부는 본인이 원하면 주민등록등초본 등을 전자증명서로 내려 받아 인터넷으로 제출할 수 있게 지원하는 유통 생태계 구축을 위한 유관기관 간담회를 개최하고, 올해 말까지 모든 공공기관이 사용할 수 있는 발급유통시스템의 기반을 구축해 연말부터 주민등록등초본 시범 유통을 시작하며 정부가 발급하는 각종 증명확인서 등을 매년 추가로 유통해 나갈 계획이다.",행전안전부는 민원 신청이나 은행 업무 처리 시 종이서류를 가지고 관공서나 은행을 찾아가야하는 불편에서 벗어나 본인이 원하면 주민등록등초본을 전자증명서로 받아 인터넷으로 제출할 수 있게 지원하는 유통 생태계 구축을 위한 간담회를 진행한다고 밝혔다.
108,"박람회 주최사 (주)베페가 8월 15일~18일에 열리는 ‘제36회 베페 베이비페어’에서 육아에 서툰 초보 부모들을 위해 참가기업들의 육아 정보를 제공하는 무료 강좌 ‘브랜드클래스’를 개최하며, 각 브랜드가 가지고 있는 노하우를 기반으로 임신·출산·육아와 관련된 실용적이고 다양한 정보를 제공하게 된다.","(주)베페가 제36회 베페 베이비페어 기간 중 코엑스 B홀 내에서 8월17일, 18일 2일 동안 육아에 서툰 초보 부모들을 위해 임신·출산·육아와 관련된 실용적이고 다양한 정보를 제공하는 브랜드클래스를 연다고 밝혔다."
109,"시는 오는 11일부터 내달 10일까지 장애인 전용 주차 구역에 불법 주차하는 차량 단속에 나서며 이를 위해 장애인 편의시설 기술지원센터 직원 3명과 시 공무원 4명이 참여하는 민·관 합동 점검반을 꾸리고, 장애인 주차표지 위·변조나 양도·대여하는 행위도 단속한다.",경기 성남시가 민관 합동 점검반을 구성하여 11일부터 내달 10일까지 다수가 사용하는 시설 및 건물과 주차위반 빈발지역의 장애인 전용 주차 구역에 불법 주차하는 차량 단속을 실시할 예정이다.
110,후보자의 인사청문회에 대해 자유한국당 정갑윤 의원은 조국 후보자를 향해 ‘악의 하이드’라고 비판하며 국민들을 똑똑히 지켜봤다고 지적했다.,자유한국당 정갑윤(중구) 의원은 법무부장관 조국 후보자의 인사청문회에 대해 8일 자신의 SNS에 ‘모르쇠 청문회’라고 언급하고 국민들의 분노가 차오르고 있다며 비난했다.
111,"현 전여옥 전 의원의 '현란한 투우사의 붉은 천'을 휘두른 KBS 송현정 기자에 대해 많은 사람들이 공감하는 모습을 보이는 가운데, 구체적 추진 방식과 해법이 엇갈리고 있다.","송현정 KBS기자의 지난 대통령과의 대담에서의 질문 내용과 태도에 대해 사람들은 예의바르지 못한 태도인가, 아니면 '현란한 투우사의 붉흔 천'을 휘두르는 인터뷰의 정석이었나 등 다양한 의견을 보이고 있다."
112,한 가평군의 공무원 인구교육에서 한국공공신뢰연구원 김주한 선임연구원이 '사회변화와 가족인구 변화&방향 전환'이란 주제로 강의하는 등 공직자 인구교육을 통해 가족친화적인 사회문화를 조성해 나가고 있다.,"가평군이 저출산 문제 극복을 위한 일환으로 공직자 인구교육, 인구정책 실무추진단, 희복공동체팀 신설 등 다양한 인구정책을 펼치고 있다."
113,"에듀윌은 2020년까지 공인중개사 시험에 최종합격할 경우 수강료를 환급하고, 불합격 시 수험표 사본을 제출하면 다음 시험까지 수강기간을 연장할 수 있는 '100% 환급 평생회원반'을 모집하고 있다.","종합교육기업 에듀윌은 공인중개사 자격증 취득을 희망하는 수험생을 위해 '100% 환급 평생회원반'을 개설하고 수강생을 모집하고 있는데 해당 과정 수강생이 2020년까지 공인중개사 시험에 최종 합격하면 소정의 과정을 거쳐 제세공과금 22%를 제외한 수강료를 환급하며, 불합격 시에도 수험표 사본을 제출하면 다음 시험까지 수강 기간을 연장할 수 있도록 했다."
114,"아시안컵 대한민국 경기와 인기리 방영 중인 'SKY캐슬' 편성이 겹칠 것으로 예상되는 가운데 22일 오후 10시 아랍에미리트 두바이의 라시드 스타디움에서 열리는 대한민국 대 이라크 16강전이 생중계되며, 이에 따라 금요일 오후 11시 방송되는 'SKY캐슬' 19회는 2안 편성돼 있다.",아시안컵 대한민국 경기와 인기리에 방영 중인 'SKY캐슬' 편성이 겹칠 확률이 높아지면서 JTBC는 행복한 고민을 시작했는데 22일 경기 결과에 따라 편성 여부를 결정할 예정이다..
115,"시는 올해 8월까지 '지방자치단체 적극행정 운영규정'을 제정해 적극적 행정 인센티브와 소극적 행정 징계의 법적 근거를 마련할 예정이라고 1일 밝혔으며, 이에 따라 정부는 공무원들의 적극적 행정을 독려할 규칙 마련에 나섰다.","행정안전부에서 공무원의 적극적인 행정에 특별 승진을, 소극적 행정에 징계을 주는 '지방자치단체 적극행정 운영규정'을 금년 8월까지 제정하여 적극적 행정을 이끌어 갈 것을 약속했다."
116,증권은 포스코켐텍의 4분기 실적은 일시적 비용으로 추정치를 하회했지만 실적 성장을 이어갈 것으로 보인다며 목표주가 10만원과 투자의견 '매수'를 유지했다.,박현욱 현대차증권 연구원은 29일 보고서에서 음극재 판매증가와 2차전지 성장이 이루어 질 것으로 예상되어 포스코컴텍에 대해 매수 투자의견을 유지하였다.
117,"은 28일 발표한 '2019년 2분기 예금취급기관 산업별 대출금'에 따르면 도소매·숙박·음식점업 대출잔액은 전기대비 7조8000억원 증가한 213조6000억원으로 집계됐다고 밝혔는데, 이는 2008년 관련 통계 편제 이후 최고치로 자영업자 비중이 높은 도소매업 대출이 가파르게 늘고 있다.",2019년 2분기 예금을 취급하는 금융회사가 개인사업자를 포함한 기업에 빌려준 자금인 예금취급기관 산업별 대출금은 올해 2분기말 기준 도소매·숙박·음식점업 대출잔액은 전기대비 7조8000억원 증가한 213조6000억원으로 사상 최대의 대출 증가액을 기록했다.
118,"분위기를 기록하며 리그 단독 1위와 FA컵 32강 진출에 성공한 프로축구 광주FC가 20여일 만에 홈 팬들을 맞으며, 최근 물오른 공격수 펠리페에게 큰 기대를 걸고 있다.",광주는 오는 7일 오후 3시 광주월드컵경기장에서 홈 3연전 전승을 목표로 FC안양과 하나원큐 K리그2 5라운드 홈경기를 치른다.
119,"라는 성균관대학교가 과학기술정보통신부가 관·산·학 협력을 통해 핵심 기술을 개발하고, 세계적 인재를 키우고자 추진하는 사업인 인공지능(AI) 대학원 설립 협약을 맺고 2학기부터 인공지능 특화 학과를 개설·운영한다.",경기도가 유치한 성균관대학교 인공지능(AI) 대학원 설립 협약을 17일 이재명 도지사와 신동렬 성균관대 총장이 맺었으며 2학기부터 인공지능 특화 학과를 개설 운영한다.
120,"군은 푸드플랜 기획생산 참여 농가를 육성하고, 우수하고 안전한 먹거리를 도시 소비자에게 제공하는 것을 목적으로 하는 '로컬푸드 생산자 직판장' 운영의 기틀을 다지기 위해 각각 친환경 먹거리 주말장터를 운영할 예정이다.","청양군이 푸드플랜 기획생산 참여 농가를 육성하고 안전한 먹거리를 소비자에게 제공하기 위해 친환경 먹거리 주말장터를 운영할 예정으로 5월 11일 개장해 매주 금, 토요일 영업을 하고 10월까지 진행한다."
121,"유플러스가 LG유플러스의 CJ헬로 인수에 대해 조건부 승인 의견을 제시했는데, 심사보고서에는 조건부로 CJ헬로 인수를 승인하는 내용이 담긴 것으로 전해졌다.",10일 공정거래위원회가 LG유플러스의 CJ헬로 인수에 대한 심사보고서를 발송했으며 보고서에는 조건부로 인수를 승인한다는 내용이 담겼다.
122,"5도 어장이 여의도 면적의 84배 규모만큼 늘어나면서 남북교류사업의 첫 단추를 뀄게 되었으며, 이에 따라 해수부 장관은 ""어장 확장과 조업시간 연장이 한반도 평화 정착의 마중물이 되길 기대한다""고 말했다.",인천시가 서해5도 어장을 지난 1992년 이후 역대 최대로 245km2 확장하고 야간조업도 55년 만에 1시간 허용된다고 20일 밝혔다.
123,"시가 드론을 활용해 미세먼지 배출사업장인 레미콘 공장, 폐기물처리사업장, 대형공사장 등 관내 15개소를 대상으로 특별지도단속을 벌인 결과 생활주변의 대기오염물질 배출시설과 건설사업장을 집중해 단속의 효과를 높였다.","안양시는 8일 드론을 이용, 15개소 환경오염시설에 대해 지난 3,4일 양일간 특별지도 단속 결과 8곳의 위반 사항을 적발했다고 발표하면서 앞으로 드론과 사물인터넷 등 첨단 시스템을 이용 미세먼지를 줄여나가겠다는 최대호 안양시장의 계획도 알렸다."
124,"산업과국방업종 내 상위권 종목은 1위 한화시스템 +3.15%, 2위 솔트웍스+3.15%, 3위 샘코+3.14% 순으로 거래되고 있다.","우주항공과국방업종 상위종목으로 1위 한화시스템, 2위 솔트웍스, 3위 샘코종목으로 거래되고 있다고 밝혔다."
125,"년 6월 설립된 메디컬 전문 P2P 금융플랫폼 모우다가 9일 모우다마켓 서비스를 시작한다고 밝혔으며, 모우다마켓에선 정상상환 중인 모우다 채권의 원리금수취권을 거래할 수 있다.",메디컬 전문 P2P 금융플랫폼 모우다가 9일 모우다마켓 서비스를 시작하여 투자자와 대출자 모두에게 긍정적 효과를 기대할 수 있는 원리금수취권을 거래할 수 있다고 밝혔다.
126,"시는 15일 갤럭시M20를 출시하며, 8일부터 7일간 패션전문 온라인 스토어 '무신사'에서 사전 판매될 예정이며, 업계 관계자는 ""젊은 층과 소통을 늘리려는 새로운 시도로 보인다""고 말했다.","15일 삼성전자는 중저가폰 갤럭시M 시리즈 중 하나인 '갤럭시M20(Galaxy M20)'를 출시하며, 8일부터 7일간 온라인 스토어 '무신사'를 통해서 사전 판매한다고 밝혔다."
127,청은 겨울철 하우스에 파종해 이른 봄부터 수확하면 시장가격이 높을 때 출하할 수 있는 장점인 감자의 표면이 터지는 증상을 줄이려면 수확하기 최소 반일∼이틀 전에 줄기를 미리 뽑고 굴취속도를 늦출 것을 당부했다.,감자의 껍질과 속살이 좋고 얇게 갈라지는 증상은 하우스 감자를 수확하기 전에 줄기를 미리 뽑고 굴취속도를 저속으로 하면 물리적인 충격을 줄여 터짐 증상을 감소시키고 뿌리에서의 수분 흡수가 차단돼 감자의 성숙이 촉진된다.
128,명절 동안 가축질병이 농장 내로 유입되거나 전파될 위험성이 높다고 판단됨에 따라 농림축산식품부는 양돈농장과 관련 축산시설 등에 대한 일제소독과 귀성객 등을 대상으로 특별 홍보캠페인을 실시한다고 4일 밝혔다.,"농림축산식품부는 추석연휴 대규모 이동에 따른 ASF와 구제역 확산에 대비해 10일과 17일 도축장, 축산시설, 차량 등에 대한 일제 소독을 실시하겠다고 밝혔다."
129,"무의 '아버지의 바다'가 제22회 울산연극제에서 대상을 차지함에 따라 극단 무는 6월 서울에서 열리는 '제37회 대한민국연극제'에 울산대표로 참가하게 됐으며, 이번 연극제에서 단체상 부문은 극단 무가, 금상에는 극단 푸른가시가 수상했다.",제22회 울산연극제에서 따뜻하게 살아가는 인간다운 삶을 연기한 극단 무의 '아버지의 바다'가 대상을 차지하여 울산대표로 오는 6월 서울에서 열리는 제37회 대한민국연극제에 참가하게 됐다.
130,"군이 지역일자리창출을 위해 예산군기업인협의회와 공동으로 지난 3월18일부터 5월20일까지 관내 기업체를 대상으로 2019년 구인계획을 일제 조사한 결과 올해 관내 49개 기업에서 170여 명의 직원을 모집하고 있는 것으로 확인됐으며, 각 기업에서 모집하는 주요 구인 업종은 △비금속(29) △식품(28) 등 다양한 분야로 군내 일자리를 찾는 구직자들에겐 희소식을 전해주고 있다.",예산군이 질 좋은 일자리 창출을 위해 취업정보센터에 구직등록을 한 취업대기자를 취업 연계시켜줄 뿐만 아니라 손쉽게 알 수 있는 일자리상황판도 설치해 취업정보를 실시간 제공해주고 있다.
131,"의 패기와 다선의 관록이 조화를 이루며 변화와 혁신을 바라는 군민의 기대 속에 의정활동을 시작한 제8대 진천군의회는 2018년 6월 13일 제7회 전국동시지방선거를 통해 당선된 의원들은 초선의 패기와 다선의 관록이 조화를 이루며 변화와 혁신을 바라는 군민의 기대 속에 의정활동을 시작했으며, 지난 1년간 '군민 행복! 감동의회!'를 슬로건으로 군민과 나란히 걸으며 섬김의 의정을 실천했다는 평가를 받고 있다.","진천군의회는 지난 1년간 '진천군 장애인 가족 지원 조례'등 17건의 민생과 복지 관련 조례를 제,개정하는 등 '군민 행복! 감동의회!'의 슬로건으로 섬김의 의정을 실천했다는 평가를 받고 있으며, 군민의 눈높이에 맞춰 1주년 기념행사는 생략하기로 했다."
132,지역 등록장애인의 9%에 달하는 발달장애인들이 다양한 활동을 통해 스스로 활력을 갖고 살아갈 수 있도록 도우려는 주간활동서비스 지원을 원하는 발달장애인의 신청을 주소지 읍·면·동 주민센터에 상시 접수한다고 18일 밝혔다.,용인시는 18일 용인지역 발달장애인들이 스스로 활력을 갖고 살아갈 수 있도록 돕기위해 관내 만 18세~65세의 발달(지적·자폐성)장애인을 대상으로 최대 60명에 한해 주간활동서비스 지원을 원하는 발달장애인의 신청을 상시 접수한다고 발표했다.
133,"주의의 주도로 인도네시아 정부에서 추진하고 있는 주요 10대 관광지로 개발 중인 마타람에 롯데마트는 오는 17일 인도네시아 롬복섬 마타람시에 신규 점포를 오픈한다고 14일 밝혔으며, 2023년까지 인도네시아 점포를 100여개로 확대해 전국 물류 네트워크를 구축할 계획이다.","최근 동남아에 지속적으로 진출하고 있는 롯데마트는 최근 서핑 관광지로 호주, 뉴질랜드 등 관광객들로 붐비고 있는 인도네시아의 롬복에 인도네시아 47호 신규 점포를 17일에 오픈한다."
134,일본의 화이트리스트에서 한국을 제외하면서 세계 경기 둔화가 지속되면서 수출과 투자에 부정적 영향을 미칠 것이라는 분석을 바탕으로 한국금융연구원은 우리나라의 2019년 경제성장률을 지난 5월 전망보다 0.3%P 하향 조정했다.,"세계 경기의 둔화 및 일본 수출 제재 조치 등으로 인해 2019년 우리나라 경제성장률이 2.1% 수준에 그칠 것이라는 전망이 있지만, 금리 인하, 정부의 경기 부양 정책, 미국과 유로의 통화정책 완화기조 등은 우리 경제에 긍정적일 것이라고 내다봤다."
135,"시는 경력단절 여성들의 사회 재진출을 돕기 위한 실무 위주의 ‘실버 전문 사회복지 행정사무원’ 직업교육훈련을 8월 30일 개강해 11월 27일까지 총 240시간 동안 진행하며, 수강생들은 교육 참여 기간에 전담 상담사와 개별 상담을 통해 각종 취업 정보와 구직활동 확인서를 받아 실업급여 수급과 육아에 필요한 각종 복지 혜택 신청에 도움을 받을 수 있다.",군포시는 여성새로일하기센터 주관으로 여성들의 사회 재진출을 돕기 위해 노인복지관 및 사회복지관 등의 취업 도움 과정으로 8월 30일부터 11월 27일까지 '실버전문 사회복지 행정사무원' 직업교육훈련 과정을 운영하며 이번 교육 과정은 실무. 상식. 소양교육의 4시간으로 구성되어있다.
136,"경찰서는 지난 3일 옥천군청, 교육청 등 유관기관 및 지역내 초중고등학교 학생, 학부모 60여 명이 참여한 가운데 범죄 취약지역 중심으로 순찰노선으로 선정된 치안올레길을 도보로 순찰하는 전지적 치안올레길 캠페인을 진행했다.",지난 3일 오후 7시부터 9시까지 진행된 '전지적 치안시점 치안올레길 캠페인'은 2013년 4대 사회악척결을 위해 옥천경찰서가 자체 기획한 주민참여형 범죄예방 프로그램으로 지역 내 주민들에게 각종 범죄로부터의 예방법 및 대처요령 등을 설명하고 홍보함으로써 지역주민들에게 큰 호응을 얻고 있다.
137,"박물관은 여름방학을 맞아 30일부터 8월 9일까지 초등학생과 가족을 대상으로 한국사·전통문화 교육을 진행하며, 모든 프로그램은 하루 2차례(오전 10시, 오후 2시)씩 진행된다.","수원박물관은 30일~8월 9일까지 '조선 명의 허준 이야기', '반짝반짝 별 내리는 수원화성'. '되찾은 빛, 광복절' 등을 주제로 한국사·전통문화 교육을 실시하며, 초등학생과 가족은 수원박물관 홈페이지에서 교육 신청을 하면 된다."
138,구는 19일 성산구 상남동에서 한국자산관리공사(캠코)와 2017년 복합공영주차타워 위탁개발 협약을 체결하고 '상남동 복합 공영주차타워 기공식'을 열었다.,"창언시는 주차난을 해소하기 위해 한국자산관리공사와 복합공영주차타워 위탁개발 협약을 맺었고, 19일 성산구 상남동에서 '상남동 복합 공영주차타워 기공식'을 열었다."
139,"에서 무려 8주 이상 장기 흥행, 꾸준한 흥행 수익을 통해 흥행 대박을 일으킨 '예스터데이'가 드디어 한국에서 오늘 개봉하는 가운데, 영화 '예스터데이'는 부지속히 공감할 인생 이야기 뿐 아니라 명대사의 향연들이 펼쳐지며 대한민국 개봉에 주목하고 있다.",비틀즈가 사라진 세상에서 펼쳐지는 모습을 그려 전세계에서 8주 이상 장기 흥행으로 제작비의 6배에 가까운 수익을 올려 외유내강형 스타일로 흥행 신드롬을 일으킨 화제작 영화 '예스터데이'가 오늘 대한민국에서 개봉한다.
140,"일 중앙선거관리위원회가 공개한 ‘2018년도 국회의원 후원회 후원금 모금액’에 따르면 도내 10명의 여야 국회의원이 지난 2018년 한해 동안 모금한 후원금 총액은 21억5,270여만원이었고, 1인당 평균 모금액은 2억1,520여만원인 것으로 나타났으며 의원 정수는 현재 300명이지만 사망하고 의원직을 상실한 이군현 자유한국당 전 의원 등 2명은 제외되었다.","도내 10명의 여야 국회의원이 2018년 모금한 후원금 총액은 21억 5,270여만원, 1인당 평균 모금액은 2억 1,520여만원이며, 최고 후원 금액은 민주평화당 정동영 대표가 3억 980여만원, 정당별 최고 1인당 평균 모금액은 민주당 2억 2,217만원으로 나타났다."
141,법무부 장관을 임명을 규탄하며 문재인 정부의 안보·경제 등 각종 정책에 대해 맹공을 가하고 바른미래당 오신환 원내대표도 19일 대표연설에서 조국 장관 임명을 규탄하며 문재인 정부의 안보·경제 등 각종 정책에 대해 맹공을 가할 것으로 보인다.,이번 주부터 정기국회 일정이 시작되어 다음 주 23일부터 26일까지 대정부 질문과 예산국회가 전개되지만 조국 장관 임명을 놓고 갈등이 이어지면서 정기국회가 순조롭게 진행될 지 여부는 아직 알 수 없다.
142,"공장이 연말을 맞아 27일 정오부터 내달 6일까지 최대 80% 제품을 할인 판매하는 연말결산 세일 행사를 진행하며, 이번 행사에서는 베스트셀러 '갈락토미 나이아신 에센스' 80ml 제품을 49% 할인, 선착순 한정 특가 이벤트를 진행하고, 해당 기간 내 제품을 구매한 고객에게는 구매금액별 스페셜 사은품, 결제 금액의 1% 페이백 이벤트도 함께 진행된다.",마녀공장이 연말을 맞아 전품목 80%까지 할인 판매하는 행사를 진행하는데 전 제품을 할인된 가격으로 만날 수 있는 이 행사는 단 하루만 특가로 진행되고 네이버 검색창에서 검색해 나온 히든 페이지에서만 구매 가능하다.
143,"일손이 부족한 수확기에 태풍으로 낙과 피해까지 겹쳐 어려움이 컸지만 올해도 수완점 직원들이 찾아 주셔서 힘이 난다며, 농가와 상생 할 수 있는 활동을 지속적으로 추진할 것이라고 말했다.",롯데아울렛 수완점 임직원들은 14일 광산구 산음마을의 김씨 농장을 찾아 단감 수확을 돕는 봉사활동을 실시했으며 이같이 농가와 더불어 상생 할 수 있는 활동을 지속적으로 추진 할 계획이라고 밝혔다.
144,"일 완주군수는 5일 군청 중회의실에서 2020년 농림축산식품사업 국비예산 신청을 위한 농업농촌및식품산업정책심의회를 열어 안건으로 상정된 2020년 농림축산사업 국비예산 신청 건과 2019년 농정분야 사업대상자 선정 건, 농정심의회 분과 신설 건을 검토하고 심의했다.","완주군이 오는 2020년 농림축산심품사업과 관련 총 945억원의 국비를 신청하기 위해 5일 농정심의회를 군청 중회의실에서 열었으며, 안건으로 상정된 2020년 국비예산 신청 건과 2019년 농정분야 사업대상자 선정 건, 농정심의회 분과 신설 건을 검토하고 심의했다."
145,"섬 장어집 사장이 지난 7일 자신의 인스타그램을 통해 ""저번주에 다뤘던 내용들을 정리하여 전달드리면서 증거자료를 첨부한다""며 장문의 글을 게재하였고, 지난달 28일 유튜브를 통해 '백종원의 골목식당' 제작진이 장어 원가, 미역국 서비스 등을 고액의 편집으로 왜곡해서 방송하고 이로 인해 자신이 피해를 봤다고 폭로한 바 있다.","지난해 6월 SBS '백종원의 골목식당'에 뚝섬 장어집 사장으로 출연했던 박병준 씨는 지난 28일 유투브를 통해 ""백종원의 골목식당 제작진의 악마의 편집으로 손해가 크다""며 폭로한 것에 이어 7일 자신의 인스타그램을 통해 ""저번주에 다뤘던 내용들을 정리하여 전달드리면서 증거자료를 첨부한다""며 장문의 글을 게재, 제작진의 카톡까지 공개하며 폭로를 이어갔다."
146,"와 버스노조가 상생협의회 불참을 선언하면서 부산시는 '부산형 버스준공영제'를 본격적으로 추진할 예정이나, 버스업체는 혁신안을 받아들일 수 없다는 입장이다.",지난 17일 버스준공영제 혁신안을 발표한 부산시가 각계 여론 수렴을 시작으로 ‘부산형 버스준공영제’를 본격적으로 추진하는 가운데 버스노조는 완전공영제와 상시적 노동이사제 도입 등을 요구하며 혁신안에 강하게 반발하고 있어 시행까지 상당한 진통이 예상된다.
147,"년부터 2018년까지 소방청 통계자료를 보면 연평균 화재 건수가 4만3천370건, 인명피해 2천168명으로 나타났으며 이 가운데 안전관리 이행 실태가 우수한 업소는 1천343개소에 불과해 연간 하루 평균 25개소 이상을 조사해야 하는 실정으로, 시설물 관계인의 자율적인 화재안전 책임 의식 없이는 소방시설 관리가 물리적, 시간적으로 힘든 상황이다.",우리는 건물 화재를 막기 위해 소방시설 설계와 올바른 시공감리 등의 예방 외에도 소방시설점검과 소방훈련을 통한 재난 대응 능력을 높여야 할 것이다.
